CMH Name,DD Group Num,DD Serv Num,FirstOfService Description,FirstOfRevenue Code,FirstOfModifier,FirstOfHCPCS Code,FirstOfUnit type,SumOfDD-Cases,SumOfDD-Units,SumOfDD-Cost,SumOfOther Cost,FirstOfDD Totals,FirstOfDD Unique Consumers
Newaygo,259,259,Transportation,,,A0170,Item,0,0,0,0,6090173.87,18139
Newaygo,260,260,Additional Codes-Transportation,,,A0425,Encounter,0,0,0,0,6090173.87,18139
Newaygo,261,261,Additional Codes-Transportation,,,A0427,Encounter Session at least 45 min,0,0,0,0,6090173.87,18139
Newaygo,262,262,Enhanced Medical Equipment-Supplies,,,E1399,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,263,263,Activity Therapy (Children's Waiver),,,G0176,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,264,264,Family Training/Support EBP only,,,G0177,Encounter,0,0,0,0,6090173.87,18139
Newaygo,265,265,Substance Use Disorder: Recovery Support Services,,,G0409,Encounter,0,0,0,0,6090173.87,18139
Newaygo,266,266,Occupational Therapy,,,G0515,Encounter,0,0,0,0,6090173.87,18139
Newaygo,267,267,Substance Use Disorder: Individual Assessment,,,H0001,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,268,268,Assessment,,,H0002,Encounter,14,14,1612.17,35010.71,6090173.87,18139
Newaygo,269,269,Substance Use Disorder: Laboratory,,,H0003,Encounter,0,0,0,0,6090173.87,18139
Newaygo,270,270,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0004,Day,0,0,0,0,6090173.87,18139
Newaygo,271,271,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0005,Day,0,0,0,0,6090173.87,18139
Newaygo,272,272,Substance Use Disorder: Case Management,,,H0006,Day,0,0,0,0,6090173.87,18139
Newaygo,273,273,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0010,Day,0,0,0,0,6090173.87,18139
Newaygo,274,274,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0012,Day,0,0,0,0,6090173.87,18139
Newaygo,275,275,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0014,Day,0,0,0,0,6090173.87,18139
Newaygo,276,276,Substance Use Disorder: Outpatient Care,0906,,H0015,Day,0,0,0,0,6090173.87,18139
Newaygo,277,277,Crisis Residential Services,,,H0018,Encounter,1,11,7359.44,22053,6090173.87,18139
Newaygo,278,278,Substance Use Disorder: Residential,1002,HF,H0018,Encounter,0,0,0,0,6090173.87,18139
Newaygo,279,279,Substance Use Disorder: Residential,1002,HF,H0019,Encounter,0,0,0,0,6090173.87,18139
Newaygo,280,280,Substance Use Disorder: Methadone,,,H0020,Encounter,0,0,0,0,6090173.87,18139
Newaygo,281,281,Substance Use Disorder: Early Intervention,,,H0022,Face to Face Contact,0,0,0,0,6090173.87,18139
Newaygo,282,282,Peer Directed and Operated Support Services,,,H0023,Encounter,0,0,0,196707.21,6090173.87,18139
Newaygo,283,283,Substance Use Disorder: Recovery Support Services,,HF,H0023,Encounter,0,0,0,0,6090173.87,18139
Newaygo,284,284,Prevention Services - Direct Model,,,H0025,,0,0,0,0,6090173.87,18139
Newaygo,285,285,Assessment,,,H0031,Encounter,180,180,61499.81,336769.84,6090173.87,18139
Newaygo,286,286,Assessment for Autism,,U5,H0031,Encounter,13,13,3300.55,7459.88,6090173.87,18139
Newaygo,287,287,Support Intensity Scale (SIS) Face-to-Face Assessment,,HW,H0031,Direct Observation Encounter,8,8,17458.99,17458.99,6090173.87,18139
Newaygo,288,288,Treatment Planning,,,H0032,15 Minutes,24,24,3729.59,97672.62,6090173.87,18139
Newaygo,289,289,Monitoring of Treatment - Clinician,,TS,H0032,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,290,290,Substance Use Disorder: Pharmalogical Support - Suboxane,,,H0033,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,291,291,Health Services,,,H0034,15 minutes,0,0,0,0,6090173.87,18139
Newaygo,292,292,Home Based Services,,,H0036,15 Minutes,109,402,39013.19,702401.01,6090173.87,18139
Newaygo,293,293,Home Based Services,,ST,H0036,15 Minutes,0,0,0,19981.96,6090173.87,18139
Newaygo,294,294,Peer Directed and Operated Support Services,,,H0038,,57,249,11779.02,70158.1,6090173.87,18139
Newaygo,295,295,Peer Directed and Operated Support Services,,TJ,H0038,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,296,296,Substance Use Disorder: Recovery Support Services,,HF,H0038,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,297,297,Peer Directed and Operated Support Services,,,NA,Per Diem,0,0,0,0,6090173.87,18139
Newaygo,298,298,Assertive Community Treatment (ACT),,,H0039,Per Diem,0,0,0,0,6090173.87,18139
Newaygo,299,299,Assertive Community Treatment (ACT),,TG,H0039,Per Diem,0,0,0,0,6090173.87,18139
Newaygo,300,300,Community Living Supports in Independent living/own home,,,H0043,Per Diem,0,0,0,0,6090173.87,18139
Newaygo,301,301,Community Living Supports in Independent living/own home,,TF,H0043,Per Diem,0,0,0,0,6090173.87,18139
Newaygo,302,302,Community Living Supports in Independent living/own home,,TG,H0043,Per Diem,10,285,90094.97,90094.97,6090173.87,18139
Newaygo,303,303,Community Living Supports in Independent living/own home,,TT,H0043,Day,0,0,0,0,6090173.87,18139
Newaygo,304,304,Community Living Supports in Independent living/own home,,TF/TT,H0043,Encounter,0,0,0,0,6090173.87,18139
Newaygo,305,305,Community Living Supports in Independent living/own home,,TG/TT,H0043,Encounter,0,0,0,0,6090173.87,18139
Newaygo,306,306,Respite,,,H0045,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,307,307,Peer Directed and Operated Support Services,,,H0046,Encounter,0,0,0,0,6090173.87,18139
Newaygo,308,308,Substance Use Disorder: Laboratory,,,H0048,Encounter,0,0,0,0,6090173.87,18139
Newaygo,309,309,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0050,15 minutes,0,0,0,0,6090173.87,18139
Newaygo,310,310,Behavior Treatment Plan Review,,,H2000,15 Minutes,77,77,2079.06,2214.93,6090173.87,18139
Newaygo,311,311,Behavior Treatment Plan Review - Monitoring Activities,,TS,H2000,15 Minutes,97,97,28055.04,33962.29,6090173.87,18139
Newaygo,312,312,Comprehensive Medication Services - EBP only,,,H2010,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,313,313,Crisis Intervention,,,H2011,15 Minutes,4,13,571.78,11077.06,6090173.87,18139
Newaygo,314,314,Crisis Intervention,,HB,H2011,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,315,315,Crisis Intervention,,HC,H2011,15 minutes,0,0,0,0,6090173.87,18139
Newaygo,316,316,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,HF,H2011,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,317,317,Crisis Intervention,,TJ,H2011,15 Minutes,0,0,0,1160.97,6090173.87,18139
Newaygo,318,318,Skill-Building and Out of Home Non Vocational Habilitation,,,H2014,15 Minutes,2066,40537,145091.91,184887.1,6090173.87,18139
Newaygo,319,319,Out of Home Non Vocational Habilitation,,HK,H2014,Per Diem,0,0,0,0,6090173.87,18139
Newaygo,320,320,Community Living Supports (15 Minutes),,,H2015,15 Minutes,6680,167801,672633.5,716708.77,6090173.87,18139
Newaygo,321,321,Community Living Supports (15 Minutes),,TT,H2015,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,322,322,Community Living Supports (Daily),,,H2016,15 Minutes,689,14381,2117379.58,2824273.68,6090173.87,18139
Newaygo,323,323,Behavior Services,,,H2019,Day,7,17,1303.19,69916.22,6090173.87,18139
Newaygo,324,324,Behavior Services,,TT,H2019,Day,66,330,27590.21,269242.06,6090173.87,18139
Newaygo,325,325,Wraparound,,,H2021,15 minutes,13,45,39711.9,112001,6090173.87,18139
Newaygo,328,328,Supported Employment Services,,,H2023,15 Minutes,335,5375,61641.36,290556.72,6090173.87,18139
Newaygo,329,329,Mental Health Therapy,,,H2027,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,330,330,Substance Use Disorder: Outpatient Care,"0900, 0914, 0915, 0916, 0919",HF,H2027,Day,0,0,0,0,6090173.87,18139
Newaygo,331,331,Clubhouse Psychosocial Rehabilitation Programs,,,H2030,Hour,0,0,0,0,6090173.87,18139
Newaygo,332,332,Home Based Services,,,H2033,Per Diem,0,0,0,0,6090173.87,18139
Newaygo,333,333,Substance Use Disorder: Recovery Housing,,,H2034,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,334,334,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,H2035,Per Service,0,0,0,0,6090173.87,18139
Newaygo,335,335,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,H2036,Per Mile,0,0,0,0,6090173.87,18139
Newaygo,336,336,Repair/Svc DME Non-Oxygen Equipment (Children's Waiver),,,K0739,Per Mile,0,0,0,0,6090173.87,18139
Newaygo,337,337,Telemedicine Facility Fee,,GT,Q3014,Per Mile,0,0,0,0,6090173.87,18139
Newaygo,338,338,Transportation,,,S0209,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,339,339,Transportation,,,S0215,Encounter,0,0,0,0,6090173.87,18139
Newaygo,340,340,Substance Use Disorder: Transportation,,HF,S0215,Encounter,0,0,0,0,6090173.87,18139
Newaygo,341,341,Family Training - EBP,,,S5110,Encounter,0,0,0,0,6090173.87,18139
Newaygo,342,342,Family Training,,,S5111,Encounter,24,24,4635.72,43235.84,6090173.87,18139
Newaygo,343,343,Family Training,,HA,S5111,Day,0,0,0,0,6090173.87,18139
Newaygo,344,344,Family Training,,HM,S5111,Day,74,74,12315.48,167970.94,6090173.87,18139
Newaygo,345,345,"Home Care Training, Non-Family (Children's Waiver)",,,S5116,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,346,346,Foster Care,,,S5140,Per Diem,0,0,0,0,6090173.87,18139
Newaygo,347,347,Foster Care,,,S5145,Encounter,0,0,0,0,6090173.87,18139
Newaygo,348,348,Respite,,,S5150,Month,0,0,0,0,6090173.87,18139
Newaygo,349,349,Respite,,,S5151,Service,0,0,0,0,6090173.87,18139
Newaygo,350,350,Personal Emergency Response System (PERS),,,S5160,Item,0,0,0,0,6090173.87,18139
Newaygo,351,351,Personal Emergency Response System (PERS),,,S5161,Encounter,0,0,0,0,6090173.87,18139
Newaygo,352,352,Environmental Modification,,,S5165,Hour,0,0,0,0,6090173.87,18139
Newaygo,353,353,Enhanced Medical Equipment-Supplies,,,S5199,Hour,0,0,0,0,6090173.87,18139
Newaygo,354,354,Occupational or Physical Therapy,,,S8990,Hour,0,0,0,0,6090173.87,18139
Newaygo,355,355,Private Duty Nursing,0582,,S9123,Hour,0,0,0,0,6090173.87,18139
Newaygo,356,356,Private Duty Nursing,,,S9123,Hour,0,0,0,0,6090173.87,18139
Newaygo,357,357,Private Duty Nursing,,TT,S9123,Hour,0,0,0,0,6090173.87,18139
Newaygo,358,358,Private Duty Nursing,0582,,S9124,Encounter,0,0,0,0,6090173.87,18139
Newaygo,359,359,Private Duty Nursing,,,S9124,Encounter,0,0,0,0,6090173.87,18139
Newaygo,360,360,Private Duty Nursing,,TT,S9124,Encounter,0,0,0,0,6090173.87,18139
Newaygo,361,361,Health Services,,,S9445,15 minutes,0,0,0,0,6090173.87,18139
Newaygo,362,362,Health Services,,,S9446,Hour,0,0,0,0,6090173.87,18139
Newaygo,363,363,Health Services,,,S9470,Hour,0,0,0,0,6090173.87,18139
Newaygo,364,364,Prevention Services - Direct Model,,,S9482,Day,0,0,0,0,6090173.87,18139
Newaygo,365,365,Intensive Crisis Stabilization-Enrolled Program,,,S9484,Day,0,0,0,0,6090173.87,18139
Newaygo,366,366,Intensive Crisis Stabilization-Enrolled Program,,TJ,S9484,Up to 15 min,0,0,0,0,6090173.87,18139
Newaygo,367,367,Residential Room and Board,,,S9976,Up to 15 min,0,0,0,0,6090173.87,18139
Newaygo,368,368,Substance Use Disorder: Residential Room and Board,,HF,S9976,Up to 15 min,0,0,0,0,6090173.87,18139
Newaygo,369,369,Private Duty Nursing,,,T1000,Encounter,0,0,0,0,6090173.87,18139
Newaygo,370,370,Private Duty Nursing,,TD,T1000,Up to 15 min,0,0,0,0,6090173.87,18139
Newaygo,371,371,Private Duty Nursing,,TE,T1000,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,372,372,Assessment,,,T1001,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,373,373,Health Services,,,T1002,15 Minutes,3,3,169.04,4479.67,6090173.87,18139
Newaygo,374,374,Respite Care,,,T1005,15 minutes,817,20173,43841.6,55373.98,6090173.87,18139
Newaygo,375,375,Respite Care,,TD,T1005,Encounter,0,0,0,0,6090173.87,18139
Newaygo,376,376,Respite Care,,TE,T1005,Encounter,0,0,0,0,6090173.87,18139
Newaygo,377,377,Respite Care (Children's Waiver & SED Waiver),,TT,T1005,Encounter,0,0,0,0,6090173.87,18139
Newaygo,378,378,Substance Use Disorder: Treatment Planning,,HF,T1007,Encounter,0,0,0,0,6090173.87,18139
Newaygo,379,379,Substance Use Disorder: Child Sitting Services,,,T1009,15 minutes,0,0,0,0,6090173.87,18139
Newaygo,380,380,Substance Use Disorder: Recovery Support Services,,,T1012,15 minutes,0,0,0,0,6090173.87,18139
Newaygo,381,381,Family Psycho-Education - EBP,,,T1015,15 minutes,0,0,0,0,6090173.87,18139
Newaygo,382,382,Supports Coordination/Wrap Facilitation,,,T1016,Day,298,530,49199.11,49757.13,6090173.87,18139
Newaygo,383,383,Targeted Case Management,,,T1017,Encounter,1720,4274,381302.92,1769155.64,6090173.87,18139
Newaygo,384,384,Nursing Home Mental Health Monitoring,,SE,T1017,15 Minutes,0,0,0,0,6090173.87,18139
Newaygo,385,385,Personal Care in Licensed Specialized Residential Setting,,,T1020,Item,690,14409,1395595.99,1523200.86,6090173.87,18139
Newaygo,386,386,Assessments,,,T1023,Encounter,11,11,3993.2,74359.01,6090173.87,18139
Newaygo,387,387,Prevention Services - Direct Model,,,T1027,Encounter,0,0,0,0,6090173.87,18139
Newaygo,388,388,Enhanced Medical Supplies or Pharmacy,,,T1999,Per Diem,0,0,0,0,6090173.87,18139
Newaygo,389,389,Transportation,,,T2001,Per Diem,0,0,0,0,6090173.87,18139
Newaygo,390,390,Substance Use Disorder: Transportation,,HF,T2001,Encounter / Trip,0,0,0,0,6090173.87,18139
Newaygo,391,391,Transportation,,,T2002,Encounter / Trip,0,0,0,2314.06,6090173.87,18139
Newaygo,392,392,Substance Use Disorder: Transportation,,HF,T2002,Encounter,0,0,0,0,6090173.87,18139
Newaygo,393,393,Transportation,,,T2003,Encounter,0,0,0,0,6090173.87,18139
Newaygo,394,394,Substance Use Disorder: Transportation,,HF,T2003,Encounter,0,0,0,0,6090173.87,18139
Newaygo,395,395,Transportation,,,T2004,Encounter,0,0,0,0,6090173.87,18139
Newaygo,396,396,Substance Use Disorder: Transportation,,HF,T2004,Hour,0,0,0,0,6090173.87,18139
Newaygo,397,397,Transportation,,,T2005,Month,0,0,0,0,6090173.87,18139
Newaygo,398,398,Substance Use Disorder: Transportation,,HF,T2005,,0,0,0,0,6090173.87,18139
Newaygo,399,399,Out of Home Prevocational Service,,,T2015,Month,0,0,0,0,6090173.87,18139
Newaygo,400,400,Targeted Case Management (Children's Waiver),,,T2023,Item,0,0,0,0,6090173.87,18139
Newaygo,401,401,Prevention Services - Direct Model,,,T2024,Item,0,0,0,0,6090173.87,18139
Newaygo,402,402,Fiscal Intermediary Services,,,T2025,Per session. One night = one session,361,361,32927.97,40931.4,6090173.87,18139
Newaygo,403,403,Enhanced Medical Equipment-Supplies,,,T2028,Per session. One day/partial day = one session,0,0,0,0,6090173.87,18139
Newaygo,404,404,Enhanced Medical Equipment-Supplies,,,T2029,Service,0,0,0,0,6090173.87,18139
Newaygo,405,405,Respite Care,,,T2036,Item,0,0,0,0,6090173.87,18139
Newaygo,406,406,Respite Care,,,T2037,Per Item,0,0,0,0,6090173.87,18139
Newaygo,407,407,Housing Assistance,,,T2038,Per Item,0,0,0,0,6090173.87,18139
Newaygo,408,408,Enhanced Medical Equipment-Supplies,,,T2039,,0,0,0,0,6090173.87,18139
Newaygo,409,409,Goods and Services,,HK,T5999,,0,0,0,0,6090173.87,18139
Newaygo,410,410,Wraparound Services,,,T5999,,0,0,0,0,6090173.87,18139
Newaygo,411,411,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0,0,6090173.87,18139
Newaygo,412,412,Other,,,,,0,0,0,0,6090173.87,18139
Newaygo,413,413,Aggregate for 'J' Codes,,,ALL,,0,0,0,0,6090173.87,18139
North Country,3,3,"Local Psychiatric Hospital/IMD PT68 
bundled per diem",0100,PT68,,Day,2,17,18582.97,738039.3,32095394.21,999
North Country,4,4,"Local Psychiatric Hospital/IMD PT68
bundled per diem",0100,PT68,,Day,0,0,0,0,32095394.21,999
North Country,5,5,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",PT68,,Day,0,0,0,0,32095394.21,999
North Country,6,6,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",PT68,,Day,0,0,0,0,32095394.21,999
North Country,7,7,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,PT73,,Day,11,135,90928.17,2085986.06,32095394.21,999
North Country,8,8,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,PT73,,Day,0,0,0,0,32095394.21,999
North Country,9,9,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",PT73,,Day,0,0,0,0,32095394.21,999
North Country,10,10,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",PT73,,Day,0,0,0,0,32095394.21,999
North Country,12,12,Local Psychiatric Hospital/IMD,,PT68,,Amount,0,0,0,0,32095394.21,999
North Country,13,13,Local Psychiatric Hospital/Acute Community,,PT73,,Day,0,0,0,0,32095394.21,999
North Country,16,16,Inpatient Hospital Ancillary Services - Room and Board,0144,,,# of items,0,0,0,0,32095394.21,999
North Country,17,17,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,# of tests,0,0,0,0,32095394.21,999
North Country,18,18,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258",,,# of tests,0,0,0,0,32095394.21,999
North Country,19,19,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,,0,0,0,0,32095394.21,999
North Country,20,20,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of treatments,0,0,0,0,32095394.21,999
North Country,21,21,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of treatments,0,0,0,0,32095394.21,999
North Country,22,22,ECT Anesthesia,0370,,,# of treatments,0,0,0,0,32095394.21,999
North Country,23,23,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0,0,0,0,32095394.21,999
North Country,24,24,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of visits,0,0,0,0,32095394.21,999
North Country,25,25,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of tests,0,0,0,0,32095394.21,999
North Country,26,26,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of tests,0,0,0,0,32095394.21,999
North Country,27,27,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of tests,0,0,0,0,32095394.21,999
North Country,28,28,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of units,0,0,0,0,32095394.21,999
North Country,29,29,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,,0,0,0,0,32095394.21,999
North Country,30,30,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0,0,32095394.21,999
North Country,31,31,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of tests,0,0,0,0,32095394.21,999
North Country,32,32,ECT Recovery Room,0710,,,Hour,0,0,0,0,32095394.21,999
North Country,33,33,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,Encounter,0,0,0,0,32095394.21,999
North Country,34,34,Inpatient Hospital Ancillary Services - EEG,0740,,,# of visits,0,0,0,0,32095394.21,999
North Country,35,35,Crisis Observation Care,0762,,,Day,0,0,0,0,32095394.21,999
North Country,36,36,Additional Codes-ECT Facility Charge,0901,,,Day,0,0,0,0,32095394.21,999
North Country,37,37,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of tests,0,0,0,0,32095394.21,999
North Country,38,38,Outpatient Partial Hospitalization,0912,,,# of visits,0,0,0,14650.6,32095394.21,999
North Country,39,39,Outpatient Partial Hospitalization,0913,,,Minutes,0,0,0,0,32095394.21,999
North Country,40,40,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,Minutes,0,0,0,0,32095394.21,999
North Country,41,41,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,Encounter,0,0,0,0,32095394.21,999
North Country,42,42,Additional Codes-ECT Anesthesia,,,00104,First 30 Minutes,0,0,0,0,32095394.21,999
North Country,43,43,Additional Codes-ECT Anesthesia,0901,,00104,15 Minutes,0,0,0,0,32095394.21,999
North Country,44,44,"ABA Behavior Identification Assessment 
(Note: code retired 12/31/18)",,U5,0359T,Each Additional 30 Minutes,17,17,7859.988607,7859.988607,32095394.21,999
North Country,45,45,ABA Behavioral Follow-up Assessment (reporting units of per 15 minutes effective 1/1/19),,U5,0362T,First 30 Minutes,7,56,1918.102369,1918.102369,32095394.21,999
North Country,46,46,ABA Behavioral Follow-up Assessment (reporting units of per 15 minutes effective 1/1/19),,U5,0362T,Each Additional 30 Minutes,0,0,0,0,32095394.21,999
North Country,47,47,"ABA Behavioral Follow-up Assessment 
(Note: code retired 12/31/18)",,U5,0363T,First 30 Minutes,3,12,732.5290493,732.5290493,32095394.21,999
North Country,48,48,"ABA Adaptive Treatment
(Note: code retired 12/31/18)",,U5,0364T,Each Additional 30 Minutes,27,739,26862.97634,27399.94634,32095394.21,999
North Country,49,49,"ABA Adaptive Treatment
(Note: code retired 12/31/18)",,U5,0365T,First 30 Minutes,27,4063,156639.1795,159451.6695,32095394.21,999
North Country,50,50,"ABA Group Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0366T,Each Additional 30 Minutes,2,4,32.16,32.16,32095394.21,999
North Country,51,51,"ABA Group Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0367T,Encounter,2,20,160.76,160.76,32095394.21,999
North Country,52,52,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0368T,Encounter,25,234,13787.94952,13910.66952,32095394.21,999
North Country,53,53,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0369T,Encounter,25,721,41929.73992,42420.64992,32095394.21,999
North Country,54,54,"ABA Family Behavior Treatment Guidance
(Note: code retired 12/31/18)",,U5,0370T,First 60 Minutes,23,118,13241.58058,13241.58058,32095394.21,999
North Country,55,55,"ABA Family Behavior Treatment Guidance
(Note: code retired 12/31/18)",,U5,0371T,Per 15 Minutes,0,0,0,0,32095394.21,999
North Country,56,56,"ABA Adaptive Behavior Treatment Social Skills Group
(Note: code retired 12/31/18)",,U5,0372T,Each Additional 30 Minutes,0,0,0,0,32095394.21,999
North Country,57,57,ABA Exposure Adaptive Behavior Treatment (reporting units changed effective 1/1/19 - see new line below),,U5,0373T,Encounter,0,0,0,0,32095394.21,999
North Country,58,58,ABA Exposure Adaptive Behavior Treatment (reporting units of per 15 minutes effective 1/1/19),,U5,0373T,Encounter,0,0,0,0,32095394.21,999
North Country,59,59,"ABA Exposure Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0374T,Encounter,0,0,0,0,32095394.21,999
North Country,60,60,Drug Screen,,,80305,Encounter,0,0,0,0,32095394.21,999
North Country,61,61,Drug Screen,,,80306,Encounter,0,0,0,0,32095394.21,999
North Country,62,62,Drug Screen,,,80307,Encounter,0,0,0,0,32095394.21,999
North Country,63,63,Interactive Complexity - Add On Code,,,90785,Encounter,0,0,0,0,32095394.21,999
North Country,64,64,Assessment for Autism,,U5,90785,Encounter,0,0,0,0,32095394.21,999
North Country,65,65,Substance Abuse - Interactive Complexity - Add On Code,,HF,90785,Encounter,0,0,0,0,32095394.21,999
North Country,66,66,Assessment,,,90791,Encounter,2,2,818.18,818.18,32095394.21,999
North Country,67,67,Substance Use: Assessment,,HF,90791,Encounter,0,0,0,0,32095394.21,999
North Country,68,68,Assessment for Autism,,U5,90791,Encounter,0,0,0,0,32095394.21,999
North Country,69,69,Assessment,,,90792,30 Minutes,37,38,26881.35587,161480.063,32095394.21,999
North Country,70,70,Substance Use: Assessment,,HF,90792,30 Minutes,0,0,0,0,32095394.21,999
North Country,71,71,Assessment for Autism,,U5,90792,30 Minutes,1,1,669.1318471,669.1318471,32095394.21,999
North Country,72,72,Mental Health: Outpatient Care,,,90832,45 Minutes,40,98,14233.49282,90145.34227,32095394.21,999
North Country,73,73,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,90832,45 Minutes,0,0,0,0,32095394.21,999
North Country,74,74,Assessment,,,90833,45 Minutes,0,0,0,0,32095394.21,999
North Country,75,75,Mental Health: Outpatient Care,,,90834,60 Minutes,78,362,83305.69108,757525.2519,32095394.21,999
North Country,76,76,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,90834,60 Minutes,0,0,0,0,32095394.21,999
North Country,77,77,Assessment,,,90836,60 Minutes,0,0,0,0,32095394.21,999
North Country,78,78,Mental Health: Outpatient Care,,,90837,First 30-74 Min.,76,360,110102.39,1432316.78,32095394.21,999
North Country,79,79,Substance Use Disorder: Outpatient Care,,HF,90837,Each Additional 30 Minutes,0,0,0,0,32095394.21,999
North Country,80,80,Assessment,,,90838,Encounter,0,0,0,0,32095394.21,999
North Country,81,81,Psychotherapy for Crisis First 60 Minutes,,,90839,Encounter,0,0,0,0,32095394.21,999
North Country,82,82,Psychotherapy for Crisis Each Additional 30 Minutes,,,90840,Encounter,0,0,0,0,32095394.21,999
North Country,83,83,Therapy-Family Therapy,,,90846,Encounter,5,13,3967.040112,27860.82786,32095394.21,999
North Country,84,84,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90846,Encounter,0,0,0,0,32095394.21,999
North Country,85,85,Therapy-Family Therapy,,,90847,Encounter,10,63,18665.43232,97117.52796,32095394.21,999
North Country,86,86,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90847,Encounter,0,0,0,0,32095394.21,999
North Country,87,87,Therapy-Family Therapy,,,90849,Encounter,0,0,0,0,32095394.21,999
North Country,88,88,Therapy-Family Therapy,,HS,90849,Encounter,0,0,0,0,32095394.21,999
North Country,89,89,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90849,,0,0,0,0,32095394.21,999
North Country,90,90,Therapy-Group Therapy,,,90853,Encounter,10,61,14259.53266,183810.9595,32095394.21,999
North Country,91,91,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90853,Encounter,0,0,0,0,32095394.21,999
North Country,93,93,Additional Codes-ECT Physician,,,90870,Encounter,0,0,0,26966.3,32095394.21,999
North Country,94,94,Additional Codes-ECT Physician,0901,,90870,Encounter,0,0,0,0,32095394.21,999
North Country,95,95,Assessments-Other,,,90887,Encounter,0,0,0,0,32095394.21,999
