CMH Name,FirstOfService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIA-Cases,SumOfMIA-Units,SumOfMIA-Cost
North Country,Community Living Supports in Independent living/own home,,H0043,TF/TT,Per Diem,0,0,0
North Country,Community Living Supports in Independent living/own home,,H0043,TG/TT,Per Diem,0,0,0
North Country,Respite,,H0045,,Day,0,0,0
North Country,Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0
North Country,Substance Use Disorder: Laboratory,,H0048,,Encounter,0,0,0
North Country,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0
North Country,Behavior Treatment Plan Review,,H2000,,Encounter,2,4,457
North Country,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,0,0,0
North Country,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0,0,0
North Country,Crisis Intervention,,H2011,,15 Minutes,785,5171,304610
North Country,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,H2011,HF,15 Minutes,0,0,0
North Country,Crisis Intervention,,H2011,TJ,15 Minutes,0,0,0
North Country,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,19,20354,93544
North Country,Out of Home Non Vocational Habilitation,,H2014,HK,15 Minutes,0,0,0
North Country,Community Living Supports (15 Minutes),,H2015,,15 Minutes,155,18271,187323
North Country,Community Living Supports (15 Minutes),,H2015,TT,15 Minutes,36,13787,63677
North Country,Community Living Supports (Daily),,H2016,,Per Diem,111,9773,2114072
North Country,Behavior Services,,H2019,,15 Minutes,0,0,0
North Country,Behavior Services,,H2019,TT,15 Minutes,0,0,0
North Country,Wraparound,,H2021,,15 Minutes,1,28,2827
North Country,Wraparound (SED Waiver),,H2022,,Day,0,0,0
North Country,Wraparound (SED Waiver),,H2022,TT,Day,0,0,0
North Country,Supported Employment Services,,H2023,,15 minutes,99,9240,268434
North Country,Mental Health Therapy,,H2027,,15 Minutes,0,0,0
North Country,Substance Use Disorder: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,HF,15 Minutes,0,0,0
North Country,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,15 Minutes,248,172585,1070566
North Country,Home Based Services,,H2033,,15 Minutes,0,0,0
North Country,Substance Use Disorder: Recovery Housing,,H2034,,Day,0,0,0
North Country,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,HF,Hour,0,0,0
North Country,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,HF,Per Diem,0,0,0
North Country,Telemedicine Facility Fee,,Q3014,GT,Per Service,1,2,57
North Country,Transportation,,S0209,,Per Mile,0,0,0
North Country,Transportation,,S0215,,Per Mile,0,0,0
North Country,Substance Use Disorder: Transportation,,S0215,HF,Per Mile,0,0,0
North Country,Family Training - EBP,,S5110,,15 Minutes,0,0,0
North Country,Family Training,,S5111,,Encounter,0,0,0
North Country,Family Training,,S5111,HA,Encounter,0,0,0
North Country,Family Training,,S5111,HM,Encounter,0,0,0
North Country,Foster Care,,S5140,,Day,0,0,0
North Country,Foster Care,,S5145,,Day,1,15,5650
North Country,Respite,,S5150,,15 Minutes,0,0,0
North Country,Respite,,S5151,,Per Diem,0,0,0
North Country,Personal Emergency Response System (PERS),,S5160,,Encounter,0,0,0
North Country,Personal Emergency Response System (PERS),,S5161,,Month,0,0,0
North Country,Environmental Modification ,,S5165,,Service,0,0,0
North Country,Enhanced Medical Equipment-Supplies,,S5199,,Item,0,0,0
North Country,Occupational or Physical Therapy,,S8990,,Encounter,0,0,0
North Country,Health Services,,S9445,,Encounter,1,1,124
North Country,Health Services,,S9446,,Encounter,0,0,0
North Country,Health Services,,S9470,,Encounter,0,0,0
North Country,Prevention Services - Direct Model,,S9482,,15 minutes,28,978,116224
North Country,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0,0,0
North Country,Intensive Crisis Stabilization-Enrolled Program,,S9484,TJ,Hour,0,0,0
North Country,Residential Room and Board,,S9976,,Day,61,1611,110926
North Country,Substance Use Disorder: Residential Room and Board,,S9976,HF,Day,0,0,0
North Country,Private Duty Nursing,,T1000,,Up to 15 min,0,0,0
North Country,Private Duty Nursing,,T1000,TD,Up to 15 min,0,0,0
North Country,Private Duty Nursing,,T1000,TE,Up to 15 min,0,0,0
North Country,Assessment,,T1001,,Encounter,23,23,5725
North Country,Health Services,,T1002,,Up to 15 min,28,87,8357
North Country,Respite Care,,T1005,,15 Minutes,0,0,0
North Country,Respite Care,,T1005,TD,15 Minutes,0,0,0
North Country,Respite Care,,T1005,TE,15 Minutes,0,0,0
North Country,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0,0,0
North Country,Substance Use Disorder: Treatment Planning,,T1007,HF,Encounter,0,0,0
North Country,Substance Use Disorder: Child Sitting Services,,T1009,,Encounter,0,0,0
North Country,Substance Use Disorder: Recovery Support Services,,T1012,,Encounter,0,0,0
North Country,Family Psycho-Education - EBP,,T1015,,Encounter,0,0,0
North Country,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,198,999,106711
North Country,Targeted Case Management ,,T1017,,15 minutes,473,9553,772861
North Country,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,56,1079,145471
North Country,Personal Care in Licensed Specialized Residential Setting,,T1020,,Day,110,9379,113963
North Country,Assessments,,T1023,,Encounter,288,369,145726
North Country,Prevention Services - Direct Model ,,T1027,,15 Minutes,0,0,0
North Country,Enhanced Medical Supplies or Pharmacy,,T1999,,Item,0,0,0
North Country,Transportation,,T2001,,Encounter,0,0,0
North Country,Substance Use Disorder: Transportation,,T2001,HF,Encounter,0,0,0
North Country,Transportation,,T2002,,Per Diem,0,0,0
North Country,Substance Use Disorder: Transportation,,T2002,HF,Per Diem,0,0,0
North Country,Transportation,,T2003,,Encounter / Trip,0,0,0
North Country,Substance Use Disorder: Transportation,,T2003,HF,Encounter / Trip,0,0,0
North Country,Transportation,,T2004,,Encounter,0,0,0
North Country,Substance Use Disorder: Transportation,,T2004,HF,Encounter,0,0,0
North Country,Transportation,,T2005,,Encounter,0,0,0
North Country,Substance Use Disorder: Transportation,,T2005,HF,Encounter,0,0,0
North Country,Out of Home Prevocational Service,,T2015,,Hour,0,0,0
North Country,Prevention Services - Direct Model ,,T2024,,,0,0,0
North Country,Fiscal Intermediary Services,,T2025,,Month,6,20,2746
North Country,Enhanced Medical Equipment-Supplies,,T2028,,Item,0,0,0
North Country,Enhanced Medical Equipment-Supplies,,T2029,,Item,0,0,0
North Country,Respite Care,,T2036,,Per session. One night = one session,1,4,333
North Country,Respite Care,,T2037,,Per session. One day/partial day = one session,0,0,0
North Country,Housing Assistance,,T2038,,Service,0,0,0
North Country,Enhanced Medical Equipment-Supplies,,T2039,,Item,0,0,0
North Country,Goods and Services ,,T5999,HK,Per Item,0,0,0
North Country,Wraparound Services,,T5999,,Per Item,0,0,0
North Country,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0
North Country,Other,,,,,0,0,0
North Country,Aggregate for 'J' Codes,,ALL,,,0,0,0
Northeast Michigan,"Local Psychiatric Hospital/IMD PT68 
bundled per diem",0100,,PT68,Day,6,57,56374
Northeast Michigan,"Local Psychiatric Hospital/IMD PT68
bundled per diem",0100,,PT68,Day,0,0,0
Northeast Michigan,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",,PT68,Day,0,0,0
Northeast Michigan,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",,PT68,Day,0,0,0
Northeast Michigan,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,,PT73,Day,132,980,799079
Northeast Michigan,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,,PT73,Day,0,0,0
Northeast Michigan,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",,PT73,Day,3,12,11056
Northeast Michigan,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",,PT73,Day,2,23,2848
Northeast Michigan,Local Psychiatric Hospital/IMD,,,PT68,Amount,0,0,0
Northeast Michigan,Local Psychiatric Hospital/Acute Community,,,PT73,Amount,0,0,21333
Northeast Michigan,Inpatient Hospital Ancillary Services - Room and Board,0144,,,Day,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,Day,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258 ",,,,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of tests,0,0,0
Northeast Michigan,ECT Anesthesia,0370,,,,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of visits,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of tests,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of units,0,0,0
Northeast Michigan,ECT Recovery Room,0710,,,,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - EEG,0740,,,# of tests,0,0,0
Northeast Michigan,Crisis Observation Care,0762,,,Hour,0,0,0
Northeast Michigan,Additional Codes-ECT Facility Charge,0901,,,Encounter,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0,0,0
Northeast Michigan,Outpatient Partial Hospitalization,0912,,,Day,0,0,0
Northeast Michigan,Outpatient Partial Hospitalization,0913,,,Day,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,# of tests,0,0,0
Northeast Michigan,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0,0,0
Northeast Michigan,Additional Codes-ECT Anesthesia,,00104,,Minutes,0,0,0
Northeast Michigan,Additional Codes-ECT Anesthesia,0901,00104,,Minutes,0,0,0
Northeast Michigan,Drug Screen,,80305,,Encounter,0,0,0
Northeast Michigan,Drug Screen,,80306,,Encounter,0,0,0
Northeast Michigan,Drug Screen,,80307,,Encounter,0,0,0
Northeast Michigan,Interactive Complexity - Add On Code,,90785,,Encounter,0,0,0
Northeast Michigan,Substance Abuse - Interactive Complexity - Add On Code,,90785,HF,Encounter,0,0,0
Northeast Michigan,Assessment,,"90791
",,Encounter,0,0,0
Northeast Michigan,Substance Use: Assessment,,90791,HF,Encounter,0,0,0
Northeast Michigan,Assessment,,90792,,Encounter,166,166,138723
Northeast Michigan,Substance Use: Assessment,,90792,HF,Encounter,0,0,0
Northeast Michigan,Mental Health: Outpatient Care,,90832,,30 Minutes,112,176,12923
Northeast Michigan,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90832,HF,30 Minutes,0,0,0
Northeast Michigan,Assessment,,90833,,30 Minutes,0,0,0
Northeast Michigan,Mental Health: Outpatient Care,,90834,,45 Minutes,328,1736,158795
Northeast Michigan,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90834,HF,45 Minutes,0,0,0
Northeast Michigan,Assessment,,90836,,45 Minutes,0,0,0
Northeast Michigan,Mental Health: Outpatient Care,,90837,,60 Minutes,199,1001,127947
Northeast Michigan,Substance Use Disorder: Outpatient Care,,90837,HF,60 Minutes,0,0,0
Northeast Michigan,Assessment,,90838,,60 Minutes,0,0,0
Northeast Michigan,Psychotherapy for Crisis First 60 Minutes,,90839,,First 30-74 Min.,0,0,0
Northeast Michigan,Psychotherapy for Crisis Each Additional 30 Minutes,,90840,,Each Additional 30 Minutes,0,0,0
Northeast Michigan,Therapy-Family Therapy,,90846,,Encounter,0,0,0
Northeast Michigan,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,HF,Encounter,0,0,0
Northeast Michigan,Therapy-Family Therapy,,90847,,Encounter,0,0,0
Northeast Michigan,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,HF,Encounter,0,0,0
Northeast Michigan,Therapy-Family Therapy,,90849,,Encounter,0,0,0
Northeast Michigan,Therapy-Family Therapy,,90849,HS,Encounter,0,0,0
Northeast Michigan,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,HF,Encounter,0,0,0
Northeast Michigan,Therapy-Group Therapy,,90853,,Encounter,19,212,9906
Northeast Michigan,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,HF,Encounter,0,0,0
Northeast Michigan,Additional Codes-ECT Physician,,90870,,Encounter,0,0,0
Northeast Michigan,Additional Codes-ECT Physician,0901,90870,,Encounter,0,0,0
Northeast Michigan,Assessments-Other,,90887,,Encounter,0,0,0
Northeast Michigan,Speech & Language Therapy ,,92507,,Encounter,0,0,0
Northeast Michigan,Speech & Language Therapy ,,92508,,Encounter,0,0,0
Northeast Michigan,Speech & Language Therapy ,,92521,,Encounter,0,0,0
Northeast Michigan,Speech & Language Therapy ,,92522,,Encounter,0,0,0
Northeast Michigan,Speech & Language Therapy ,,92523,,Encounter,0,0,0
Northeast Michigan,Speech & Language Therapy ,,92524,,Encounter,0,0,0
Northeast Michigan,Speech & Language Therapy ,,92526,,Encounter,0,0,0
Northeast Michigan,Speech & Language Therapy ,,92607,,First Hour,0,0,0
Northeast Michigan,Speech & Language Therapy ,,92608,,Each Additional  30 Minutes,0,0,0
Northeast Michigan,Speech & Language Therapy ,,92609,,Encounter,0,0,0
Northeast Michigan,Speech & Language Therapy ,,92610,,Encounter,0,0,0
Northeast Michigan,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,3,9,3042
Northeast Michigan,Psychological Testing by Technician ,,96102,,Per Hour,0,0,0
Northeast Michigan,Psychological Testing by Comp ,,96103,,Per Hour,0,0,0
Northeast Michigan,Assessments-Other,,96105,,Encounter,0,0,0
Northeast Michigan,Assessments-Other,,96110,,Encounter,0,0,0
Northeast Michigan,Assessments-Other,,96111,,Encounter,0,0,0
Northeast Michigan,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0
Northeast Michigan,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0,0,0
Northeast Michigan,Neuropsych test by Tech ,,96119,,Per Hour,0,0,0
Northeast Michigan,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0,0,0
Northeast Michigan,Assessments-Other,,96127,,,0,0,0
Northeast Michigan,Medication Administration,,96372,,Encounter,52,342,20025
Northeast Michigan,Occupational or Physical Therapy,,97110,,15 Minutes,0,0,0
Northeast Michigan,Occupational or Physical Therapy,,97112,,15 Minutes,0,0,0
Northeast Michigan,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0
Northeast Michigan,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0
Northeast Michigan,Occupational or Physical Therapy,,97124,,15 Minutes,0,0,0
Northeast Michigan,Occupational or Physical Therapy,,97140,,15 Minutes,0,0,0
Northeast Michigan,Occupational or Physical Therapy,,97150,,Encounter,0,0,0
Northeast Michigan,Physical Therapy,,97161,,Encounter,0,0,0
Northeast Michigan,Physical Therapy,,97162,,Encounter,0,0,0
Northeast Michigan,Physical Therapy,,97163,,Encounter,0,0,0
Northeast Michigan,Physical Therapy,,97164,,Encounter,0,0,0
Northeast Michigan,Occupational Therapy,,97165,,Encounter,0,0,0
Northeast Michigan,Occupational Therapy,,97166,,Encounter,0,0,0
Northeast Michigan,Occupational Therapy,,97167,,Encounter,0,0,0
Northeast Michigan,Occupational Therapy,,97168,,Encounter,0,0,0
Northeast Michigan,Occupational or Physical Therapy,,97530,,15 Minutes,0,0,0
Northeast Michigan,"Occupational or Physical Therapy 
(Note: Retired 12/31/17)",,97532,,15 Minutes,0,0,0
Northeast Michigan,Occupational or Physical Therapy,,97533,,15 Minutes,0,0,0
Northeast Michigan,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0
Northeast Michigan,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0
Northeast Michigan,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0
Northeast Michigan,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0
Northeast Michigan,Occupational Therapy,,97755,,15 Minutes,0,0,0
Northeast Michigan,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0
Northeast Michigan,"C/O for Orthotic/Prosth Use  or Physical Therapy
(Note: Retired 12/31/17)",,97762,,15 minutes,0,0,0
Northeast Michigan,Occupational or Physical Therapy,,97763,,15 Minutes,0,0,0
Northeast Michigan,Assessment or Health Services,,97802,,15 Minutes,1,4,319
Northeast Michigan,Assessment or Health Services,,97803,,15 Minutes,0,0,0
Northeast Michigan,Health Services,,97804,,30 Minutes,0,0,0
Northeast Michigan,Substance Use Disorder: Acupuncture,,97810,,Encounter,0,0,0
Northeast Michigan,Substance Use Disorder: Acupuncture,,97811,,Encounter,0,0,0
Northeast Michigan,New Patient Evaluation and Management,,99201,,Encounter,0,0,0
Northeast Michigan,Substance Use Disorder: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0
Northeast Michigan,New Patient Evaluation and Management,,99202,,Encounter,0,0,0
Northeast Michigan,Substance Use Disorder: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0
Northeast Michigan,New Patient Evaluation and Management,,99203,,Encounter,0,0,0
Northeast Michigan,Substance Use Disorder: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0
Northeast Michigan,New Patient Evaluation and Management,,99204,,Encounter,157,157,54543
Northeast Michigan,Substance Use Disorder: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0
Northeast Michigan,New Patient Evaluation and Management,,99205,,Encounter,5,5,1828
Northeast Michigan,Substance Use Disorder: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0
Northeast Michigan,Established Patient Evaluation and Management,,99211,,Encounter,72,280,29246
Northeast Michigan,Substance Use Disorder: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0
Northeast Michigan,Established Patient Evaluation and Management,,99212,,Encounter,5,11,356
Northeast Michigan,Substance Use Disorder: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0
Northeast Michigan,Established Patient Evaluation and Management,,99213,,Encounter,51,58,10353
Northeast Michigan,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0
Northeast Michigan,Established Patient Evaluation and Management,,99214,,Encounter,753,2386,618300
Northeast Michigan,Substance Use Disorder: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0
Northeast Michigan,Established Patient Evaluation and Management,,99215,,Encounter,64,92,34856
Northeast Michigan,Substance Use Disorder: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0
Northeast Michigan,Additional Codes-Physician Services,,99221,,30 Minutes,0,0,0
Northeast Michigan,Additional Codes-Physician Services,,99222,,50 Minutes,0,0,0
Northeast Michigan,Additional Codes-Physician Services,,99223,,70 Minutes,1,1,104
Northeast Michigan,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0
Northeast Michigan,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0
Northeast Michigan,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0
Northeast Michigan,Additional Codes-Physician Services,,99231,,15 Minutes,1,1,84
Northeast Michigan,Additional Codes-Physician Services,,99232,,25 minutes,1,6,625
Northeast Michigan,Additional Codes-Physician Services,,99233,,35 Minutes,1,1,104
Northeast Michigan,Additional Codes-Physician Services,,99238,,<= 30 Minutes,0,0,0
Northeast Michigan,Additional Codes-Physician Services,,99239,,> 30 Minutes,0,0,0
Northeast Michigan,Substance Use Disorder: Physician Consultations,,99241,HF,15 Minutes,0,0,0
Northeast Michigan,Substance Use Disorder: Physician Consultations,,99242,HF,30 Minutes,0,0,0
Northeast Michigan,Substance Use Disorder: Physician Consultations,,99243,HF,40 Minutes,0,0,0
Northeast Michigan,Substance Use Disorder: Physician Consultations,,99244,HF,60 Minutes,0,0,0
Northeast Michigan,Substance Use Disorder: Physician Consultations,,99245,HF,80 Minutes,0,0,0
Northeast Michigan,Substance Use Disorder: Physician Consultations,,99251,HF,20 Minutes,0,0,0
Northeast Michigan,Substance Use Disorder: Physician Consultations,,99252,HF,40 Minutes,0,0,0
Northeast Michigan,Substance Use Disorder: Physician Consultations,,99253,HF,55 Minutes,0,0,0
Northeast Michigan,Substance Use Disorder: Physician Consultations,,99254,HF,80 Minutes,0,0,0
Northeast Michigan,Substance Use Disorder: Physician Consultations,,99255,HF,110 Minutes,0,0,0
Northeast Michigan,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0
Northeast Michigan,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0
Northeast Michigan,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0
Northeast Michigan,Nursing Facility Services evaluation and management,,99307,,10 Minutes,0,0,0
Northeast Michigan,Nursing Facility Services evaluation and management,,99308,,15 Minutes,0,0,0
Northeast Michigan,Nursing Facility Services evaluation and management,,99309,,25 minutes,0,0,0
Northeast Michigan,Nursing Facility Services evaluation and management,,99310,,35 Minutes,0,0,0
Northeast Michigan,Assessment,,99324,,Encounter,0,0,0
Northeast Michigan,Assessment,,99325,,Encounter,0,0,0
Northeast Michigan,Assessment,,99326,,Encounter,0,0,0
Northeast Michigan,Assessment,,99327,,Encounter,0,0,0
Northeast Michigan,Assessment,,99328,,Encounter,0,0,0
Northeast Michigan,Assessment,,99334,,Encounter,0,0,0
Northeast Michigan,Assessment,,99335,,Encounter,0,0,0
Northeast Michigan,Assessment,,99336,,Encounter,0,0,0
Northeast Michigan,Assessment,,99337,,Encounter,0,0,0
Northeast Michigan,Assessment,,99341,,Encounter,0,0,0
Northeast Michigan,Assessment,,99342,,Encounter,0,0,0
Northeast Michigan,Assessment,,99343,,Encounter,0,0,0
Northeast Michigan,Assessment,,99344,,Encounter,0,0,0
Northeast Michigan,Assessment,,99345,,Encounter,0,0,0
Northeast Michigan,Assessment,,99347,,Encounter,0,0,0
Northeast Michigan,Assessment,,99348,,Encounter,0,0,0
Northeast Michigan,Assessment,,99349,,Encounter,0,0,0
Northeast Michigan,Assessment,,99350,,Encounter,0,0,0
Northeast Michigan,Medication Administration,,99506,,Encounter,0,0,0
Northeast Michigan,Medication Management,,99605,,15 Minutes,0,0,0
Northeast Michigan,Transportation,,A0080,,Per mile,0,0,0
Northeast Michigan,Transportation,,A0090,,Per mile,0,0,0
Northeast Michigan,Transportation,,A0100,,Per one-way trip,0,0,0
Northeast Michigan,Substance Use Disorder: Transportation,,A0100,HF,Per one-way trip,0,0,0
Northeast Michigan,Transportation,,A0110,,Per one-way trip,0,0,0
Northeast Michigan,Substance Use Disorder: Transportation,,A0110,HF,Per one-way trip,0,0,0
Northeast Michigan,Transportation,,A0120,,Per one-way trip,0,0,0
Northeast Michigan,Transportation,,A0130,,Per one-way trip,0,0,0
Northeast Michigan,Transportation,,A0140,,Per one-way trip,0,0,0
Northeast Michigan,Transportation,,A0170,,,0,0,0
Northeast Michigan,Additional Codes-Transportation,,A0425,,Per Mile,0,0,0
Northeast Michigan,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0
Northeast Michigan,Enhanced Medical Equipment-Supplies,,E1399,,Item,0,0,0
Northeast Michigan,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0,0,0
Northeast Michigan,Substance Use Disorder: Recovery Support Services,,G0409,,15 Minutes,0,0,0
Northeast Michigan,Occupational Therapy,,G0515,,15 Minutes,0,0,0
Northeast Michigan,Substance Use Disorder: Individual Assessment,,H0001,,Encounter,0,0,0
Northeast Michigan,Assessment ,,H0002,,Encounter,29,29,3776
Northeast Michigan,Substance Use Disorder: Laboratory,,H0003,,Encounter,0,0,0
Northeast Michigan,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0
Northeast Michigan,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0
Northeast Michigan,Substance Use Disorder: Case Management,,H0006,,Encounter,0,0,0
Northeast Michigan,Substance Use Disorder: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0
Northeast Michigan,Substance Use Disorder: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0
Northeast Michigan,Substance Use Disorder: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0
Northeast Michigan,Substance Use Disorder: Outpatient Care,0906,H0015,,Day,0,0,0
Northeast Michigan,Crisis Residential Services,,H0018,,Day,13,90,36167
Northeast Michigan,Substance Use Disorder: Residential,1002,H0018,HF,Day,0,0,0
Northeast Michigan,Substance Use Disorder: Residential,1002,H0019,HF,Day,0,0,0
Northeast Michigan,Substance Use Disorder: Methadone,,H0020,,Encounter,0,0,0
Northeast Michigan,Substance Use Disorder: Early Intervention,,H0022,,Encounter,0,0,0
Northeast Michigan,Peer Directed and Operated Support Services,,H0023,,Encounter,50,1755,121476
Northeast Michigan,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0
Northeast Michigan,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0,0,0
Northeast Michigan,Assessment ,,H0031,,Encounter,658,694,182113
Northeast Michigan,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,0,0,0
Northeast Michigan,Treatment Planning,,H0032,,Encounter,694,1374,235374
Northeast Michigan,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,1,1,123
Northeast Michigan,Substance Use Disorder: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0
Northeast Michigan,Health Services,,H0034,,15 Minutes,0,0,0
Northeast Michigan,Home Based Services,,H0036,,15 Minutes,1,11,625
Northeast Michigan,Home Based Services,,H0036,ST,15 Minutes,0,0,0
Northeast Michigan,Peer Directed and Operated Support Services,,H0038,,15 minutes,43,3637,91599
Northeast Michigan,Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,0,0,0
Northeast Michigan,Substance Use Disorder: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0
Northeast Michigan,Peer Directed and Operated Support Services,,NA,,,0,0,0
Northeast Michigan,Assertive Community Treatment (ACT),,H0039,,15 Minutes,43,12757,650385
Northeast Michigan,Assertive Community Treatment (ACT),,H0039,TG,15 Minutes,23,292,15048
Northeast Michigan,Community Living Supports in Independent living/own home,,H0043,,Per Diem,0,0,0
Northeast Michigan,Community Living Supports in Independent living/own home,,H0043,TF,Per Diem,0,0,0
Northeast Michigan,Community Living Supports in Independent living/own home,,H0043,TG,Per Diem,0,0,0
Northeast Michigan,Community Living Supports in Independent living/own home,,H0043,TT,Per Diem,0,0,0
