CMH Name,MIA Group Num,MIA Serv Num,FirstOfService Description,FirstOfRevenue Code,FirstOfModifier,FirstOfHCPCS Code,FirstOfUnit type,SumOfMIA-Cases,SumOfMIA-Units,SumOfMIA-Cost,SumOfOther Cost,FirstOfMIA Totals,FirstOfMIA Unique Consumers
Network180,200,200,Established Patient Evaluation and Management,,,99215,50 Minutes,106,119,56148.92476,220427.4512,41205320.07,7097
Network180,201,201,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99215,70 Minutes,0,0,0,0,41205320.07,7097
Network180,202,202,Additional Codes-Physician Services,,,99221,15 Minutes,0,0,0,0,41205320.07,7097
Network180,203,203,Additional Codes-Physician Services,,,99222,25 minutes,0,0,0,0,41205320.07,7097
Network180,204,204,Additional Codes-Physician Services,,,99223,35 Minutes,0,0,0,0,41205320.07,7097
Network180,205,205,Additional Codes-Physician Services,,,99224,15 Minutes,0,0,0,0,41205320.07,7097
Network180,206,206,Additional Codes-Physician Services,,,99225,25 minutes,0,0,0,0,41205320.07,7097
Network180,207,207,Additional Codes-Physician Services,,,99226,35 Minutes,0,0,0,0,41205320.07,7097
Network180,208,208,Additional Codes-Physician Services,,,99231,<= 30 Minutes,1,12,984,984,41205320.07,7097
Network180,209,209,Additional Codes-Physician Services,,,99232,> 30 Minutes,1,18,1800,1800,41205320.07,7097
Network180,210,210,Additional Codes-Physician Services,,,99233,15 Minutes,1,6,600,600,41205320.07,7097
Network180,211,211,Additional Codes-Physician Services,,,99238,30 Minutes,1,1,100,100,41205320.07,7097
Network180,212,212,Additional Codes-Physician Services,,,99239,40 Minutes,0,0,0,0,41205320.07,7097
Network180,213,213,Substance Use Disorder: Physician Consultations,,HF,99241,60 Minutes,0,0,0,0,41205320.07,7097
Network180,214,214,Substance Use Disorder: Physician Consultations,,HF,99242,80 Minutes,0,0,0,0,41205320.07,7097
Network180,215,215,Substance Use Disorder: Physician Consultations,,HF,99243,20 Minutes,0,0,0,0,41205320.07,7097
Network180,216,216,Substance Use Disorder: Physician Consultations,,HF,99244,40 Minutes,0,0,0,0,41205320.07,7097
Network180,217,217,Substance Use Disorder: Physician Consultations,,HF,99245,55 Minutes,0,0,0,0,41205320.07,7097
Network180,218,218,Substance Use Disorder: Physician Consultations,,HF,99251,80 Minutes,0,0,0,0,41205320.07,7097
Network180,219,219,Substance Use Disorder: Physician Consultations,,HF,99252,110 Minutes,0,0,0,0,41205320.07,7097
Network180,220,220,Substance Use Disorder: Physician Consultations,,HF,99253,25 minutes,0,0,0,0,41205320.07,7097
Network180,221,221,Substance Use Disorder: Physician Consultations,,HF,99254,35 Minutes,0,0,0,0,41205320.07,7097
Network180,222,222,Substance Use Disorder: Physician Consultations,,HF,99255,45 Minutes,0,0,0,0,41205320.07,7097
Network180,223,223,Nursing Facility Services evaluation and management,,,99304,10 Minutes,0,0,0,0,41205320.07,7097
Network180,224,224,Nursing Facility Services evaluation and management,,,99305,15 Minutes,0,0,0,0,41205320.07,7097
Network180,225,225,Nursing Facility Services evaluation and management,,,99306,25 minutes,0,0,0,0,41205320.07,7097
Network180,226,226,Nursing Facility Services evaluation and management,,,99307,35 Minutes,0,0,0,0,41205320.07,7097
Network180,227,227,Nursing Facility Services evaluation and management,,,99308,Encounter,0,0,0,0,41205320.07,7097
Network180,228,228,Nursing Facility Services evaluation and management,,,99309,Encounter,0,0,0,0,41205320.07,7097
Network180,229,229,Nursing Facility Services evaluation and management,,,99310,Encounter,0,0,0,0,41205320.07,7097
Network180,230,230,Assessment,,,99324,Encounter,0,0,0,0,41205320.07,7097
Network180,231,231,Assessment,,,99325,Encounter,0,0,0,0,41205320.07,7097
Network180,232,232,Assessment,,,99326,Encounter,0,0,0,0,41205320.07,7097
Network180,233,233,Assessment,,,99327,Encounter,0,0,0,0,41205320.07,7097
Network180,234,234,Assessment,,,99328,Encounter,0,0,0,0,41205320.07,7097
Network180,235,235,Assessment,,,99334,Encounter,11,18,698.4,698.4,41205320.07,7097
Network180,236,236,Assessment,,,99335,Encounter,24,52,3613.41,3613.41,41205320.07,7097
Network180,237,237,Assessment,,,99336,Encounter,2,2,49.69,49.69,41205320.07,7097
Network180,238,238,Assessment,,,99337,Encounter,0,0,0,0,41205320.07,7097
Network180,239,239,Assessment,,,99341,Encounter,0,0,0,0,41205320.07,7097
Network180,240,240,Assessment,,,99342,Encounter,0,0,0,0,41205320.07,7097
Network180,241,241,Assessment,,,99343,Encounter,0,0,0,0,41205320.07,7097
Network180,242,242,Assessment,,,99344,Encounter,0,0,0,0,41205320.07,7097
Network180,243,243,Assessment,,,99345,Encounter,0,0,0,0,41205320.07,7097
Network180,244,244,Assessment,,,99347,Encounter,0,0,0,0,41205320.07,7097
Network180,245,245,Assessment,,,99348,Encounter,0,0,0,0,41205320.07,7097
Network180,246,246,Assessment,,,99349,15 Minutes,0,0,0,0,41205320.07,7097
Network180,247,247,Assessment,,,99350,Per mile,0,0,0,0,41205320.07,7097
Network180,248,248,Medication Administration,,,99506,Per mile,0,0,0,0,41205320.07,7097
Network180,249,249,Medication Management,,,99605,Per one-way trip,0,0,0,0,41205320.07,7097
Network180,250,250,Transportation,,,A0080,Per one-way trip,0,0,0,0,41205320.07,7097
Network180,251,251,Transportation,,,A0090,Per one-way trip,0,0,0,0,41205320.07,7097
Network180,252,252,Transportation,,,A0100,Per one-way trip,0,0,0,0,41205320.07,7097
Network180,253,253,Substance Use Disorder: Transportation,,HF,A0100,Per one-way trip,0,0,0,0,41205320.07,7097
Network180,254,254,Transportation,,,A0110,Per one-way trip,0,0,0,0,41205320.07,7097
Network180,255,255,Substance Use Disorder: Transportation,,HF,A0110,Per one-way trip,0,0,0,0,41205320.07,7097
Network180,256,256,Transportation,,,A0120,,0,0,0,0,41205320.07,7097
Network180,257,257,Transportation,,,A0130,Per Mile,0,0,0,0,41205320.07,7097
Network180,258,258,Transportation,,,A0140,Refer to code descriptions.,0,0,0,0,41205320.07,7097
Network180,259,259,Transportation,,,A0170,Item,0,0,0,0,41205320.07,7097
Network180,260,260,Additional Codes-Transportation,,,A0425,Encounter,44,893,2920.11,3436.77,41205320.07,7097
Network180,261,261,Additional Codes-Transportation,,,A0427,Encounter Session at least 45 min,0,0,0,0,41205320.07,7097
Network180,262,262,Enhanced Medical Equipment-Supplies,,,E1399,15 Minutes,0,0,0,0,41205320.07,7097
Network180,264,264,Family Training/Support EBP only,,,G0177,Encounter,2,9,1161,1161,41205320.07,7097
Network180,265,265,Substance Use Disorder: Recovery Support Services,,,G0409,Encounter,0,0,0,0,41205320.07,7097
Network180,266,266,Occupational Therapy,,,G0515,Encounter,0,0,0,0,41205320.07,7097
Network180,267,267,Substance Use Disorder: Individual Assessment,,,H0001,15 Minutes,0,0,0,0,41205320.07,7097
Network180,268,268,Assessment,,,H0002,Encounter,1418,1647,645051.6681,1012929.742,41205320.07,7097
Network180,269,269,Substance Use Disorder: Laboratory,,,H0003,Encounter,0,0,0,0,41205320.07,7097
Network180,270,270,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0004,Day,0,0,0,0,41205320.07,7097
Network180,271,271,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0005,Day,0,0,0,0,41205320.07,7097
Network180,272,272,Substance Use Disorder: Case Management,,,H0006,Day,0,0,0,0,41205320.07,7097
Network180,273,273,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0010,Day,0,0,0,0,41205320.07,7097
Network180,274,274,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0012,Day,0,0,0,0,41205320.07,7097
Network180,275,275,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0014,Day,0,0,0,0,41205320.07,7097
Network180,276,276,Substance Use Disorder: Outpatient Care,0906,,H0015,Day,0,0,0,0,41205320.07,7097
Network180,277,277,Crisis Residential Services,,,H0018,Encounter,620,3776,1413865.26,1834393.11,41205320.07,7097
Network180,278,278,Substance Use Disorder: Residential,1002,HF,H0018,Encounter,0,0,0,0,41205320.07,7097
Network180,279,279,Substance Use Disorder: Residential,1002,HF,H0019,Encounter,0,0,0,0,41205320.07,7097
Network180,280,280,Substance Use Disorder: Methadone,,,H0020,Encounter,0,0,0,0,41205320.07,7097
Network180,281,281,Substance Use Disorder: Early Intervention,,,H0022,Face to Face Contact,0,0,0,0,41205320.07,7097
Network180,282,282,Peer Directed and Operated Support Services,,,H0023,Encounter,0,0,0,0,41205320.07,7097
Network180,283,283,Substance Use Disorder: Recovery Support Services,,HF,H0023,Encounter,0,0,0,0,41205320.07,7097
Network180,284,284,Prevention Services - Direct Model,,,H0025,,0,0,0,0,41205320.07,7097
Network180,285,285,Assessment,,,H0031,Encounter,263,292,198433.6859,1121881.843,41205320.07,7097
Network180,287,287,Support Intensity Scale (SIS) Face-to-Face Assessment,,HW,H0031,Direct Observation Encounter,0,0,0,0,41205320.07,7097
Network180,288,288,Treatment Planning,,,H0032,15 Minutes,58,72,29225.67753,299849.0659,41205320.07,7097
Network180,289,289,Monitoring of Treatment - Clinician,,TS,H0032,15 Minutes,0,0,0,0,41205320.07,7097
Network180,290,290,Substance Use Disorder: Pharmalogical Support - Suboxane,,,H0033,15 Minutes,0,0,0,0,41205320.07,7097
Network180,291,291,Health Services,,,H0034,15 minutes,0,0,0,0,41205320.07,7097
Network180,292,292,Home Based Services,,,H0036,15 Minutes,10,513,22139.75,2990427.06,41205320.07,7097
Network180,293,293,Home Based Services,,ST,H0036,15 Minutes,0,0,0,0,41205320.07,7097
Network180,294,294,Peer Directed and Operated Support Services,,,H0038,,544,4677,498416.0543,498552.0327,41205320.07,7097
Network180,295,295,Peer Directed and Operated Support Services,,TJ,H0038,15 Minutes,0,0,0,0,41205320.07,7097
Network180,296,296,Substance Use Disorder: Recovery Support Services,,HF,H0038,15 Minutes,0,0,0,0,41205320.07,7097
Network180,297,297,Peer Directed and Operated Support Services,,,NA,Per Diem,0,0,0,0,41205320.07,7097
Network180,298,298,Assertive Community Treatment (ACT),,,H0039,Per Diem,309,57943,3087609.4,3119510.9,41205320.07,7097
Network180,299,299,Assertive Community Treatment (ACT),,TG,H0039,Per Diem,0,0,0,0,41205320.07,7097
Network180,300,300,Community Living Supports in Independent living/own home,,,H0043,Per Diem,3,601,118470,4533040,41205320.07,7097
Network180,301,301,Community Living Supports in Independent living/own home,,TF,H0043,Per Diem,0,0,0,0,41205320.07,7097
Network180,302,302,Community Living Supports in Independent living/own home,,TG,H0043,Per Diem,0,0,0,0,41205320.07,7097
Network180,303,303,Community Living Supports in Independent living/own home,,TT,H0043,Day,0,0,0,0,41205320.07,7097
Network180,304,304,Community Living Supports in Independent living/own home,,TF/TT,H0043,Encounter,0,0,0,0,41205320.07,7097
Network180,305,305,Community Living Supports in Independent living/own home,,TG/TT,H0043,Encounter,0,0,0,0,41205320.07,7097
Network180,306,306,Respite,,,H0045,15 Minutes,0,0,0,341178.55,41205320.07,7097
Network180,307,307,Peer Directed and Operated Support Services,,,H0046,Encounter,0,0,0,0,41205320.07,7097
Network180,308,308,Substance Use Disorder: Laboratory,,,H0048,Encounter,0,0,0,0,41205320.07,7097
Network180,309,309,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0050,15 minutes,0,0,0,0,41205320.07,7097
Network180,310,310,Behavior Treatment Plan Review,,,H2000,15 Minutes,13,58,0,11225.3,41205320.07,7097
Network180,311,311,Behavior Treatment Plan Review - Monitoring Activities,,TS,H2000,15 Minutes,0,0,0,0,41205320.07,7097
Network180,312,312,Comprehensive Medication Services - EBP only,,,H2010,15 Minutes,0,0,0,0,41205320.07,7097
Network180,313,313,Crisis Intervention,,,H2011,15 Minutes,859,5535,772474.962,1067787.883,41205320.07,7097
Network180,314,314,Crisis Intervention,,HB,H2011,15 Minutes,0,0,0,0,41205320.07,7097
Network180,315,315,Crisis Intervention,,HC,H2011,15 minutes,0,0,0,0,41205320.07,7097
Network180,316,316,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,HF,H2011,15 Minutes,0,0,0,0,41205320.07,7097
Network180,317,317,Crisis Intervention,,TJ,H2011,15 Minutes,0,0,0,0,41205320.07,7097
Network180,318,318,Skill-Building and Out of Home Non Vocational Habilitation,,,H2014,15 Minutes,1,37,86.21,2747312.67,41205320.07,7097
Network180,319,319,Out of Home Non Vocational Habilitation,,HK,H2014,Per Diem,0,0,0,0,41205320.07,7097
Network180,320,320,Community Living Supports (15 Minutes),,,H2015,15 Minutes,34,18279,79376.12,7868959.49,41205320.07,7097
Network180,321,321,Community Living Supports (15 Minutes),,TT,H2015,15 Minutes,0,0,0,0,41205320.07,7097
Network180,322,322,Community Living Supports (Daily),,,H2016,15 Minutes,276,82669,10068778.27,36650254.23,41205320.07,7097
Network180,323,323,Behavior Services,,,H2019,Day,0,0,0,10639.2,41205320.07,7097
Network180,324,324,Behavior Services,,TT,H2019,Day,0,0,0,0,41205320.07,7097
Network180,325,325,Wraparound,,,H2021,15 minutes,3,27,1745.55,740582.5,41205320.07,7097
Network180,326,326,Wraparound (SED Waiver),,,H2022,15 Minutes,1,10,3400,300920,41205320.07,7097
Network180,327,327,Wraparound (SED Waiver),,TT,H2022,15 Minutes,0,0,0,0,41205320.07,7097
Network180,328,328,Supported Employment Services,,,H2023,15 Minutes,255,18188,615060.37,981038.47,41205320.07,7097
Network180,329,329,Mental Health Therapy,,,H2027,15 Minutes,0,0,0,0,41205320.07,7097
Network180,330,330,Substance Use Disorder: Outpatient Care,"0900, 0914, 0915, 0916, 0919",HF,H2027,Day,0,0,0,0,41205320.07,7097
Network180,331,331,Clubhouse Psychosocial Rehabilitation Programs,,,H2030,Hour,158,190679,620967.14,635775.67,41205320.07,7097
Network180,332,332,Home Based Services,,,H2033,Per Diem,0,0,0,352989,41205320.07,7097
Network180,333,333,Substance Use Disorder: Recovery Housing,,,H2034,15 Minutes,0,0,0,0,41205320.07,7097
Network180,334,334,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,H2035,Per Service,0,0,0,0,41205320.07,7097
Network180,335,335,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,H2036,Per Mile,0,0,0,0,41205320.07,7097
Network180,337,337,Telemedicine Facility Fee,,GT,Q3014,Per Mile,0,0,0,0,41205320.07,7097
Network180,338,338,Transportation,,,S0209,15 Minutes,0,0,0,0,41205320.07,7097
Network180,339,339,Transportation,,,S0215,Encounter,0,0,0,0,41205320.07,7097
Network180,340,340,Substance Use Disorder: Transportation,,HF,S0215,Encounter,0,0,0,0,41205320.07,7097
Network180,341,341,Family Training - EBP,,,S5110,Encounter,5,58,589.28,589.28,41205320.07,7097
Network180,342,342,Family Training,,,S5111,Encounter,5,19,1754.5,579449.25,41205320.07,7097
Network180,343,343,Family Training,,HA,S5111,Day,0,0,0,0,41205320.07,7097
Network180,344,344,Family Training,,HM,S5111,Day,0,0,0,0,41205320.07,7097
Network180,346,346,Foster Care,,,S5140,Per Diem,0,0,0,0,41205320.07,7097
Network180,347,347,Foster Care,,,S5145,Encounter,0,0,0,7045.03,41205320.07,7097
Network180,348,348,Respite,,,S5150,Month,0,0,0,0,41205320.07,7097
Network180,349,349,Respite,,,S5151,Service,0,0,0,4621.52,41205320.07,7097
Network180,350,350,Personal Emergency Response System (PERS),,,S5160,Item,0,0,0,0,41205320.07,7097
Network180,351,351,Personal Emergency Response System (PERS),,,S5161,Encounter,0,0,0,0,41205320.07,7097
Network180,352,352,Environmental Modification,,,S5165,Hour,0,0,0,0,41205320.07,7097
Network180,353,353,Enhanced Medical Equipment-Supplies,,,S5199,Hour,0,0,0,0,41205320.07,7097
Network180,354,354,Occupational or Physical Therapy,,,S8990,Hour,0,0,0,0,41205320.07,7097
Network180,361,361,Health Services,,,S9445,15 minutes,15,48,5639.45,5639.45,41205320.07,7097
Network180,362,362,Health Services,,,S9446,Hour,20,95,3411.06,3411.06,41205320.07,7097
Network180,363,363,Health Services,,,S9470,Hour,0,0,0,1192.6,41205320.07,7097
Network180,364,364,Prevention Services - Direct Model,,,S9482,Day,23,655,26131.5,663211.8,41205320.07,7097
Network180,365,365,Intensive Crisis Stabilization-Enrolled Program,,,S9484,Day,0,0,0,0,41205320.07,7097
Network180,366,366,Intensive Crisis Stabilization-Enrolled Program,,TJ,S9484,Up to 15 min,0,0,0,0,41205320.07,7097
Network180,367,367,Residential Room and Board,,,S9976,Up to 15 min,323,1719,44510.57,61812.34,41205320.07,7097
Network180,368,368,Substance Use Disorder: Residential Room and Board,,HF,S9976,Up to 15 min,0,0,0,0,41205320.07,7097
Network180,369,369,Private Duty Nursing,,,T1000,Encounter,0,0,0,930129.99,41205320.07,7097
Network180,370,370,Private Duty Nursing,,TD,T1000,Up to 15 min,0,0,0,0,41205320.07,7097
Network180,371,371,Private Duty Nursing,,TE,T1000,15 Minutes,0,0,0,0,41205320.07,7097
Network180,372,372,Assessment,,,T1001,15 Minutes,509,513,133589.2041,199048.5883,41205320.07,7097
Network180,373,373,Health Services,,,T1002,15 Minutes,75,262,8626.733628,11311.08363,41205320.07,7097
Network180,374,374,Respite Care,,,T1005,15 minutes,2,703,2461.92,593210.89,41205320.07,7097
Network180,375,375,Respite Care,,TD,T1005,Encounter,0,0,0,0,41205320.07,7097
Network180,376,376,Respite Care,,TE,T1005,Encounter,0,0,0,0,41205320.07,7097
Network180,377,377,Respite Care (Children's Waiver & SED Waiver),,TT,T1005,Encounter,0,0,0,0,41205320.07,7097
Network180,378,378,Substance Use Disorder: Treatment Planning,,HF,T1007,Encounter,0,0,0,0,41205320.07,7097
Network180,379,379,Substance Use Disorder: Child Sitting Services,,,T1009,15 minutes,0,0,0,0,41205320.07,7097
Network180,380,380,Substance Use Disorder: Recovery Support Services,,,T1012,15 minutes,0,0,0,0,41205320.07,7097
Network180,381,381,Family Psycho-Education - EBP,,,T1015,15 minutes,3,5,428.5,428.5,41205320.07,7097
Network180,382,382,Supports Coordination/Wrap Facilitation,,,T1016,Day,0,0,0,8006862.16,41205320.07,7097
Network180,383,383,Targeted Case Management,,,T1017,Encounter,2210,30054,2985745.738,4287322.158,41205320.07,7097
Network180,384,384,Nursing Home Mental Health Monitoring,,SE,T1017,15 Minutes,0,0,0,0,41205320.07,7097
Network180,385,385,Personal Care in Licensed Specialized Residential Setting,,,T1020,Item,226,66661.97,2424815.95,8715219.05,41205320.07,7097
Network180,386,386,Assessments,,,T1023,Encounter,2055,2929,1481550.139,1993946.96,41205320.07,7097
Network180,387,387,Prevention Services - Direct Model,,,T1027,Encounter,0,0,0,0,41205320.07,7097
Network180,388,388,Enhanced Medical Supplies or Pharmacy,,,T1999,Per Diem,0,0,0,0,41205320.07,7097
Network180,389,389,Transportation,,,T2001,Per Diem,0,0,0,0,41205320.07,7097
Network180,390,390,Substance Use Disorder: Transportation,,HF,T2001,Encounter / Trip,0,0,0,0,41205320.07,7097
Network180,391,391,Transportation,,,T2002,Encounter / Trip,0,0,0,0,41205320.07,7097
Network180,392,392,Substance Use Disorder: Transportation,,HF,T2002,Encounter,0,0,0,0,41205320.07,7097
Network180,393,393,Transportation,,,T2003,Encounter,0,0,0,0,41205320.07,7097
Network180,394,394,Substance Use Disorder: Transportation,,HF,T2003,Encounter,0,0,0,0,41205320.07,7097
Network180,395,395,Transportation,,,T2004,Encounter,0,0,0,0,41205320.07,7097
Network180,396,396,Substance Use Disorder: Transportation,,HF,T2004,Hour,0,0,0,0,41205320.07,7097
Network180,397,397,Transportation,,,T2005,Month,0,0,0,0,41205320.07,7097
Network180,398,398,Substance Use Disorder: Transportation,,HF,T2005,,0,0,0,0,41205320.07,7097
Network180,399,399,Out of Home Prevocational Service,,,T2015,Month,0,0,0,0,41205320.07,7097
Network180,401,401,Prevention Services - Direct Model,,,T2024,Item,0,0,0,25041,41205320.07,7097
Network180,402,402,Fiscal Intermediary Services,,,T2025,Per session. One night = one session,19,177,15906,573886,41205320.07,7097
Network180,403,403,Enhanced Medical Equipment-Supplies,,,T2028,Per session. One day/partial day = one session,0,0,0,4329.25,41205320.07,7097
Network180,404,404,Enhanced Medical Equipment-Supplies,,,T2029,Service,1,12,540,7366.95,41205320.07,7097
Network180,405,405,Respite Care,,,T2036,Item,0,0,0,11111.45,41205320.07,7097
Network180,406,406,Respite Care,,,T2037,Per Item,0,0,0,2780,41205320.07,7097
Network180,407,407,Housing Assistance,,,T2038,Per Item,0,0,0,0,41205320.07,7097
Network180,408,408,Enhanced Medical Equipment-Supplies,,,T2039,,0,0,0,0,41205320.07,7097
Network180,409,409,Goods and Services,,HK,T5999,,0,0,0,0,41205320.07,7097
Network180,410,410,Wraparound Services,,,T5999,,0,0,0,0,41205320.07,7097
Network180,411,411,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0,0,41205320.07,7097
Network180,412,412,Other,,,,,0,0,0,0,41205320.07,7097
Network180,413,413,Aggregate for 'J' Codes,,,ALL,,390,0,38528.315,41198.415,41205320.07,7097
Newaygo,3,3,"Local Psychiatric Hospital/IMD PT68 
bundled per diem",0100,PT68,,Day,52,372,393905,645786.58,5059959.09,15479
Newaygo,4,4,"Local Psychiatric Hospital/IMD PT68
bundled per diem",0100,PT68,,Day,17,206,32882,40772.61,5059959.09,15479
Newaygo,5,5,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",PT68,,Day,0,0,0,0,5059959.09,15479
Newaygo,6,6,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",PT68,,Day,0,0,0,0,5059959.09,15479
Newaygo,7,7,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,PT73,,Day,20,183,212393.57,254980.74,5059959.09,15479
Newaygo,8,8,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,PT73,,Day,3,18,4020,4020,5059959.09,15479
Newaygo,9,9,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",PT73,,Day,0,0,0,10364.54,5059959.09,15479
Newaygo,10,10,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",PT73,,Day,0,0,0,0,5059959.09,15479
Newaygo,12,12,Local Psychiatric Hospital/IMD,,PT68,,Amount,0,0,0,0,5059959.09,15479
Newaygo,13,13,Local Psychiatric Hospital/Acute Community,,PT73,,Day,0,0,0,0,5059959.09,15479
Newaygo,16,16,Inpatient Hospital Ancillary Services - Room and Board,0144,,,# of items,0,0,0,0,5059959.09,15479
Newaygo,17,17,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,# of tests,0,0,0,0,5059959.09,15479
Newaygo,18,18,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258",,,# of tests,0,0,0,0,5059959.09,15479
Newaygo,19,19,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,,0,0,0,0,5059959.09,15479
Newaygo,20,20,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of treatments,0,0,0,0,5059959.09,15479
Newaygo,21,21,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of treatments,0,0,0,0,5059959.09,15479
Newaygo,22,22,ECT Anesthesia,0370,,,# of treatments,0,0,0,0,5059959.09,15479
Newaygo,23,23,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0,0,0,0,5059959.09,15479
Newaygo,24,24,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of visits,0,0,0,0,5059959.09,15479
Newaygo,25,25,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of tests,0,0,0,0,5059959.09,15479
Newaygo,26,26,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of tests,0,0,0,0,5059959.09,15479
Newaygo,27,27,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of tests,0,0,0,0,5059959.09,15479
Newaygo,28,28,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of units,0,0,0,0,5059959.09,15479
Newaygo,29,29,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,,0,0,0,0,5059959.09,15479
Newaygo,30,30,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0,0,5059959.09,15479
Newaygo,31,31,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of tests,0,0,0,0,5059959.09,15479
Newaygo,32,32,ECT Recovery Room,0710,,,Hour,0,0,0,0,5059959.09,15479
Newaygo,33,33,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,Encounter,0,0,0,0,5059959.09,15479
Newaygo,34,34,Inpatient Hospital Ancillary Services - EEG,0740,,,# of visits,0,0,0,0,5059959.09,15479
Newaygo,35,35,Crisis Observation Care,0762,,,Day,0,0,0,0,5059959.09,15479
Newaygo,36,36,Additional Codes-ECT Facility Charge,0901,,,Day,0,0,0,0,5059959.09,15479
Newaygo,37,37,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of tests,0,0,0,0,5059959.09,15479
Newaygo,38,38,Outpatient Partial Hospitalization,0912,,,# of visits,2,12,5364,5364,5059959.09,15479
Newaygo,39,39,Outpatient Partial Hospitalization,0913,,,Minutes,0,0,0,0,5059959.09,15479
Newaygo,40,40,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,Minutes,0,0,0,0,5059959.09,15479
Newaygo,41,41,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,Encounter,0,0,0,0,5059959.09,15479
Newaygo,42,42,Additional Codes-ECT Anesthesia,,,00104,First 30 Minutes,0,0,0,0,5059959.09,15479
Newaygo,43,43,Additional Codes-ECT Anesthesia,0901,,00104,15 Minutes,0,0,0,0,5059959.09,15479
Newaygo,60,60,Drug Screen,,,80305,Encounter,0,0,0,0,5059959.09,15479
Newaygo,61,61,Drug Screen,,,80306,Encounter,0,0,0,0,5059959.09,15479
Newaygo,62,62,Drug Screen,,,80307,Encounter,0,0,0,0,5059959.09,15479
Newaygo,63,63,Interactive Complexity - Add On Code,,,90785,Encounter,0,0,0,0,5059959.09,15479
Newaygo,65,65,Substance Abuse - Interactive Complexity - Add On Code,,HF,90785,Encounter,0,0,0,0,5059959.09,15479
Newaygo,66,66,Assessment,,,90791,Encounter,88,88,65990.24,151408.01,5059959.09,15479
Newaygo,67,67,Substance Use: Assessment,,HF,90791,Encounter,0,0,0,0,5059959.09,15479
Newaygo,69,69,Assessment,,,90792,30 Minutes,0,0,0,0,5059959.09,15479
Newaygo,70,70,Substance Use: Assessment,,HF,90792,30 Minutes,0,0,0,0,5059959.09,15479
Newaygo,72,72,Mental Health: Outpatient Care,,,90832,45 Minutes,222,222,23276.44,149155.14,5059959.09,15479
Newaygo,73,73,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,90832,45 Minutes,0,0,0,0,5059959.09,15479
Newaygo,74,74,Assessment,,,90833,45 Minutes,0,0,0,0,5059959.09,15479
Newaygo,75,75,Mental Health: Outpatient Care,,,90834,60 Minutes,1751,1751,252522.14,454800.41,5059959.09,15479
Newaygo,76,76,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,90834,60 Minutes,0,0,0,0,5059959.09,15479
Newaygo,77,77,Assessment,,,90836,60 Minutes,0,0,0,0,5059959.09,15479
Newaygo,78,78,Mental Health: Outpatient Care,,,90837,First 30-74 Min.,2003,2003,442411.02,588052.62,5059959.09,15479
Newaygo,79,79,Substance Use Disorder: Outpatient Care,,HF,90837,Each Additional 30 Minutes,0,0,0,0,5059959.09,15479
