"CMH Name","MIA Group Num","MIA Serv Num","FirstOfService Description","FirstOfRevenue Code","FirstOfModifier","FirstOfHCPCS Code","FirstOfUnit type","SumOfMIA-Cases","SumOfMIA-Units","SumOfMIA-Cost","SumOfOther Cost","FirstOfMIA Totals","FirstOfMIA Unique Consumers"
"Livingston",312,312,"Transportation",,,"S0215","Per Mile",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",313,313,"Substance Use Disorder: Transportation",,"HF","S0215","Per Mile",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",314,314,"Family Training - EBP",,,"S5110","15 Minutes",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",315,315,"Family Training",,,"S5111","Encounter",0.00,0.00,0.00,87148.59,8072038.87,1289.00
"Livingston",316,316,"Family Training",,"HA","S5111","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",317,317,"Family Training",,"HM","S5111","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",319,319,"Foster Care",,,"S5140","Day",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",320,320,"Foster Care",,,"S5145","Day",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",321,321,"Respite",,,"S5150","15 Minutes",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",322,322,"Respite",,,"S5151","Per Diem",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",323,323,"Personal Emergency Response System (PERS)",,,"S5160","Encounter",0.00,0.00,0.00,4900.28,8072038.87,1289.00
"Livingston",324,324,"Personal Emergency Response System (PERS)",,,"S5161","Month",4.00,45.00,97635.60,635716.24,8072038.87,1289.00
"Livingston",325,325,"Environmental Modification ",,,"S5165","Service",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",326,326,"Enhanced Medical Equipment-Supplies",,,"S5199","Item",0.00,0.00,0.00,487.74,8072038.87,1289.00
"Livingston",327,327,"Occupational or Physical Therapy",,,"S8990","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",334,334,"Health Services",,,"S9445","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",335,335,"Health Services",,,"S9446","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",336,336,"Health Services",,,"S9470","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",337,337,"Prevention Services - Direct Model",,,"S9482","15 minutes",1.00,58.00,3996.78,3996.78,8072038.87,1289.00
"Livingston",338,338,"Intensive Crisis Stabilization-Enrolled Program",,,"S9484","Hour",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",339,339,"Intensive Crisis Stabilization-Enrolled Program",,"TJ","S9484","Hour",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",340,340,"Residential Room and Board",,,"S9976","Day",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",341,341,"Substance Use Disorder: Residential Room and Board",,"HF","S9976","Day",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",342,342,"Private Duty Nursing",,,"T1000","Up to 15 min",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",343,343,"Private Duty Nursing",,"TD","T1000","Up to 15 min",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",344,344,"Private Duty Nursing",,"TE","T1000","Up to 15 min",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",345,345,"Assessment",,,"T1001","Encounter",0.00,0.00,0.00,1454.40,8072038.87,1289.00
"Livingston",346,346,"Health Services",,,"T1002","Up to 15 min",36.00,73.00,5086.64,12403.04,8072038.87,1289.00
"Livingston",347,347,"Respite Care",,,"T1005","15 Minutes",0.00,0.00,0.00,538619.92,8072038.87,1289.00
"Livingston",348,348,"Respite Care",,"TD","T1005","15 Minutes",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",349,349,"Respite Care",,"TE","T1005","15 Minutes",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",350,350,"Respite Care (Children's Waiver & SED Waiver)",,"TT","T1005","15 minutes",0.00,0.00,0.00,10926.48,8072038.87,1289.00
"Livingston",351,351,"Substance Use Disorder: Treatment Planning",,"HF","T1007","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",352,352,"Substance Use Disorder: Child Sitting Services",,,"T1009","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",353,353,"Substance Use Disorder: Recovery Support Services",,,"T1012","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",354,354,"Family Psycho-Education - EBP",,,"T1015","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",355,355,"Supports Coordination/Wrap Facilitation",,,"T1016","15 minutes",6.00,57.00,3992.28,799856.80,8072038.87,1289.00
"Livingston",356,356,"Targeted Case Management ",,,"T1017","15 minutes",388.00,10283.00,728718.06,802483.32,8072038.87,1289.00
"Livingston",357,357,"Nursing Home Mental Health Monitoring",,"SE","T1017","15 minutes",13.00,126.00,9051.84,12356.48,8072038.87,1289.00
"Livingston",358,358,"Personal Care in Licensed Specialized Residential Setting",,,"T1020","Day",13.00,3159.00,142502.49,949475.28,8072038.87,1289.00
"Livingston",359,359,"Assessments",,,"T1023","Encounter",38.00,41.00,11339.37,14105.07,8072038.87,1289.00
"Livingston",360,360,"Prevention Services - Direct Model ",,,"T1027","15 Minutes",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",361,361,"Enhanced Medical Supplies or Pharmacy",,,"T1999","Item",2.00,18.00,736.92,12568.58,8072038.87,1289.00
"Livingston",362,362,"Transportation",,,"T2001","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",363,363,"Substance Use Disorder: Transportation",,"HF","T2001","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",364,364,"Transportation",,,"T2002","Per Diem",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",365,365,"Substance Use Disorder: Transportation",,"HF","T2002","Per Diem",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",366,366,"Transportation",,,"T2003","Encounter / Trip",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",367,367,"Substance Use Disorder: Transportation",,"HF","T2003","Encounter / Trip",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",368,368,"Transportation",,,"T2004","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",369,369,"Substance Use Disorder: Transportation",,"HF","T2004","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",370,370,"Transportation",,,"T2005","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",371,371,"Substance Use Disorder: Transportation",,"HF","T2005","Encounter",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",372,372,"Out of Home Prevocational Service",,,"T2015","Hour",0.00,0.00,0.00,25998.12,8072038.87,1289.00
"Livingston",374,374,"Prevention Services - Direct Model ",,,"T2024",,0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",375,375,"Fiscal Intermediary Services",,,"T2025","Month",0.00,0.00,0.00,104653.80,8072038.87,1289.00
"Livingston",376,376,"Enhanced Medical Equipment-Supplies",,,"T2028","Item",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",377,377,"Enhanced Medical Equipment-Supplies",,,"T2029","Item",0.00,0.00,0.00,20448.84,8072038.87,1289.00
"Livingston",378,378,"Respite Care",,,"T2036","Per session. One night = one session",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",379,379,"Respite Care",,,"T2037","Per session. One day/partial day = one session",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",380,380,"Housing Assistance",,,"T2038","Service",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",381,381,"Enhanced Medical Equipment-Supplies",,,"T2039","Item",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",382,382,"Goods and Services ",,"HK","T5999","Per Item",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",383,383,"Wraparound Services",,,"T5999","Per Item",0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",384,384,"Pharmacy (Drugs and Other Biologicals)",,,,,0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",385,385,"Other",,,,,0.00,0.00,0.00,0.00,8072038.87,1289.00
"Livingston",386,386,"Aggregate for 'J' Codes",,,"ALL",,0.00,0.00,0.00,0.00,8072038.87,1289.00
"Macomb",3,3,"Local Psychiatric Hospital/IMD PT68 
bundled per diem","0100","PT68",,"Day",617.00,5759.00,3479592.00,4821461.00,43837077.00,6993.00
"Macomb",4,4,"Local Psychiatric Hospital/IMD PT68
bundled per diem","0100","PT68",,"Day",22.00,193.00,29611.00,49240.00,43837077.00,6993.00
"Macomb",5,5,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",220.00,1700.00,1026706.00,1566198.00,43837077.00,6993.00
"Macomb",6,6,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",4.00,38.00,13747.00,21242.00,43837077.00,6993.00
"Macomb",7,7,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",806.00,7288.00,4356927.00,4551849.00,43837077.00,6993.00
"Macomb",8,8,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",30.00,322.00,67269.00,67899.00,43837077.00,6993.00
"Macomb",9,9,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",401.00,3186.00,1931717.00,2012439.00,43837077.00,6993.00
"Macomb",10,10,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",12.00,246.00,69166.00,69533.00,43837077.00,6993.00
"Macomb",12,12,"Local Psychiatric Hospital/IMD",,"PT68",,"Amount",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",13,13,"Local Psychiatric Hospital/Acute Community",,"PT73",,"Amount",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",16,16,"Inpatient Hospital Ancillary Services - Room and Board","0144",,,"Day",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",17,17,"Inpatient Hospital Ancillary Services - Leave of Absence","0183",,,"Day",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",18,18,"Inpatient Hospital Ancillary Services - Pharmacy","0250-0254, 0257-0258 ",,,,0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",19,19,"Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices","0270-0272",,,"# of items",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",20,20,"Inpatient Hospital Ancillary Services - Laboratory","0300-0302, 0305-0307",,,"# of tests",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",21,21,"Inpatient Hospital Ancillary Services - Radiology","0320",,,"# of tests",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",22,22,"ECT Anesthesia","0370",,,,0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",23,23,"Inpatient Hospital Ancillary Services - Respiratory Services","0410",,,"# of treatments",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",24,24,"Inpatient Hospital Ancillary Services -Physical Therapy","0420-0424",,,"# of treatments",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",25,25,"Inpatient Hospital Ancillary Services - Occupational Therapy","0430-0434",,,"# of treatments",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",26,26,"Inpatient Hospital Ancillary Services - Speech-Language Pathology","0440-0444",,,"# of treatments",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",27,27,"Inpatient Hospital Ancillary Services - Emergency Room","0450",,,"# of visits",503.00,776.00,148691.00,150809.00,43837077.00,6993.00
"Macomb",28,28,"Inpatient Hospital Ancillary Services - Pulmonary Function","0460",,,"# of tests",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",29,29,"Inpatient Hospital Ancillary Services - Audiology","0470-0472",,,"# of tests",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",30,30,"Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT)","0610-0611",,,"# of tests",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",31,31,"Inpatient Hospital Ancillary Services - Pharmacy","0636",,,"# of units",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",32,32,"ECT Recovery Room","0710",,,,0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",33,33,"Inpatient Hospital Ancillary Services -EKG/ECG","0730-0731",,,"# of tests",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",34,34,"Inpatient Hospital Ancillary Services - EEG","0740",,,"# of tests",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",35,35,"Crisis Observation Care","0762",,,"Hour",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",36,36,"Additional Codes-ECT Facility Charge","0901",,,"Encounter",1.00,6.00,1660.00,1660.00,43837077.00,6993.00
"Macomb",37,37,"Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services","0900, 0902-0904, 0911, 0914-0919",,,"# of visits",8.00,58.00,4602.00,4602.00,43837077.00,6993.00
"Macomb",38,38,"Outpatient Partial Hospitalization","0912",,,"Day",244.00,1492.00,402567.00,1131583.00,43837077.00,6993.00
"Macomb",39,39,"Outpatient Partial Hospitalization","0913",,,"Day",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",40,40,"Inpatient Hospital Ancillary Services - Other Diagnosis Services","0925",,,"# of tests",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",41,41,"Inpatient Hospital Ancillary Services - Other Therapeutic Services","0940-0942",,,"# of visits",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",42,42,"Additional Codes-ECT Anesthesia",,,"00104","Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",43,43,"Additional Codes-ECT Anesthesia","0901",,"00104","Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",58,58,"Drug Screen",,,"80305","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",59,59,"Drug Screen",,,"80306","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",60,60,"Drug Screen",,,"80307","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",61,61,"Interactive Complexity - Add On Code",,,"90785","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",63,63,"Substance Abuse - Interactive Complexity - Add On Code",,"HF","90785","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",64,64,"Assessment",,,"90791
","Encounter",763.00,798.00,128291.00,192928.00,43837077.00,6993.00
"Macomb",65,65,"Substance Use: Assessment",,"HF","90791","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",67,67,"Assessment",,,"90792","Encounter",1513.00,1921.00,448653.00,613504.00,43837077.00,6993.00
"Macomb",68,68,"Substance Use: Assessment",,"HF","90792","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",70,70,"Mental Health: Outpatient Care",,,"90832","30 Minutes",910.00,1807.00,144240.00,318448.00,43837077.00,6993.00
"Macomb",71,71,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90832","30 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",72,72,"Assessment",,,"90833","30 Minutes",14.00,16.00,3068.00,5141.00,43837077.00,6993.00
"Macomb",73,73,"Mental Health: Outpatient Care",,,"90834","45 Minutes",2151.00,9956.00,990482.00,1369086.00,43837077.00,6993.00
"Macomb",74,74,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90834","45 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",75,75,"Assessment",,,"90836","45 Minutes",18.00,22.00,4919.00,9537.00,43837077.00,6993.00
"Macomb",76,76,"Mental Health: Outpatient Care",,,"90837","60 Minutes",1365.00,6542.00,844454.00,1517712.00,43837077.00,6993.00
"Macomb",77,77,"Substance Use Disorder: Outpatient Care",,"HF","90837","60 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",78,78,"Assessment",,,"90838","60 Minutes",11.00,11.00,3108.00,8084.00,43837077.00,6993.00
"Macomb",79,79,"Psychotherapy for Crisis First 60 Minutes",,,"90839","First 30-74 Min.",2.00,2.00,604.00,1812.00,43837077.00,6993.00
"Macomb",80,80,"Psychotherapy for Crisis Each Additional 30 Minutes",,,"90840","Each Additional 30 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",81,81,"Therapy-Family Therapy",,,"90846","Encounter",0.00,0.00,0.00,43201.00,43837077.00,6993.00
"Macomb",82,82,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90846","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",83,83,"Therapy-Family Therapy",,,"90847","Encounter",32.00,84.00,8531.00,351597.00,43837077.00,6993.00
"Macomb",84,84,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90847","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",85,85,"Therapy-Family Therapy",,,"90849","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",86,86,"Therapy-Family Therapy",,"HS","90849","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",87,87,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90849","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",88,88,"Therapy-Group Therapy",,,"90853","Encounter",402.00,2894.00,130876.00,141381.00,43837077.00,6993.00
"Macomb",89,89,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90853","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",91,91,"Additional Codes-ECT Physician",,,"90870","Encounter",1.00,8.00,1442.00,1442.00,43837077.00,6993.00
"Macomb",92,92,"Additional Codes-ECT Physician","0901",,"90870","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",93,93,"Assessments-Other",,,"90887","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",94,94,"Speech & Language Therapy ",,,"92507","Encounter",0.00,0.00,0.00,915753.00,43837077.00,6993.00
"Macomb",95,95,"Speech & Language Therapy ",,,"92508","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",96,96,"Speech & Language Therapy ",,,"92521","Encounter",0.00,0.00,0.00,322.00,43837077.00,6993.00
"Macomb",97,97,"Speech & Language Therapy ",,,"92522","Encounter",0.00,0.00,0.00,290.00,43837077.00,6993.00
"Macomb",98,98,"Speech & Language Therapy ",,,"92523","Encounter",0.00,0.00,0.00,34178.00,43837077.00,6993.00
"Macomb",99,99,"Speech & Language Therapy ",,,"92524","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",100,100,"Speech & Language Therapy ",,,"92526","Encounter",0.00,0.00,0.00,2283.00,43837077.00,6993.00
"Macomb",101,101,"Speech & Language Therapy ",,,"92607","First Hour",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",102,102,"Speech & Language Therapy ",,,"92608","Each Additional  30 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",103,103,"Speech & Language Therapy ",,,"92609","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",104,104,"Speech & Language Therapy ",,,"92610","Encounter",0.00,0.00,0.00,1463.00,43837077.00,6993.00
"Macomb",109,109,"Psychological Testing PSYCH/PHYS ",,,"96101","Per Hour",32.00,39.00,10101.00,38259.00,43837077.00,6993.00
"Macomb",111,111,"Psychological Testing by Technician ",,,"96102","Per Hour",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",113,113,"Psychological Testing by Comp ",,,"96103","Per Hour",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",114,114,"Assessments-Other",,,"96105","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",115,115,"Assessments-Other",,,"96110","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",116,116,"Assessments-Other",,,"96111","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",117,117,"Neurobehavioral Status Exam",,,"96116","Per Hour",10.00,10.00,919.00,1011.00,43837077.00,6993.00
"Macomb",118,118,"Neuropsych test by Psych/Phys ",,,"96118","Per Hour",3.00,3.00,786.00,1048.00,43837077.00,6993.00
"Macomb",120,120,"Neuropsych test by Tech ",,,"96119","Per Hour",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",122,122,"Neuropsych test Admin w/Comp ",,,"96120","Per Hour",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",123,123,"Assessments-Other",,,"96127",,0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",124,124,"Medication Administration",,,"96372","Encounter",465.00,3855.00,468248.00,514105.00,43837077.00,6993.00
"Macomb",125,125,"Occupational or Physical Therapy",,,"97110","15 Minutes",0.00,0.00,0.00,519710.00,43837077.00,6993.00
"Macomb",126,126,"Occupational or Physical Therapy",,,"97112","15 Minutes",0.00,0.00,0.00,66103.00,43837077.00,6993.00
"Macomb",127,127,"Occupational or Physical Therapy",,,"97113","15 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",128,128,"Occupational or Physical Therapy",,,"97116","15 Minutes",0.00,0.00,0.00,4655.00,43837077.00,6993.00
"Macomb",129,129,"Occupational or Physical Therapy",,,"97124","15 Minutes",0.00,0.00,0.00,12476.00,43837077.00,6993.00
"Macomb",130,130,"Occupational or Physical Therapy",,,"97140","15 Minutes",0.00,0.00,0.00,50036.00,43837077.00,6993.00
"Macomb",131,131,"Occupational or Physical Therapy",,,"97150","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",132,132,"Physical Therapy",,,"97161","Encounter",0.00,0.00,0.00,3263.00,43837077.00,6993.00
"Macomb",133,133,"Physical Therapy",,,"97162","Encounter",0.00,0.00,0.00,4737.00,43837077.00,6993.00
"Macomb",134,134,"Physical Therapy",,,"97163","Encounter",0.00,0.00,0.00,1969.00,43837077.00,6993.00
"Macomb",135,135,"Physical Therapy",,,"97164","Encounter",0.00,0.00,0.00,993.00,43837077.00,6993.00
"Macomb",136,136,"Occupational Therapy",,,"97165","Encounter",0.00,0.00,0.00,23355.00,43837077.00,6993.00
"Macomb",137,137,"Occupational Therapy",,,"97166","Encounter",0.00,0.00,0.00,13230.00,43837077.00,6993.00
"Macomb",138,138,"Occupational Therapy",,,"97167","Encounter",0.00,0.00,0.00,10148.00,43837077.00,6993.00
"Macomb",139,139,"Occupational Therapy",,,"97168","Encounter",0.00,0.00,0.00,1118.00,43837077.00,6993.00
"Macomb",140,140,"Occupational or Physical Therapy",,,"97530","15 Minutes",0.00,0.00,0.00,1637026.00,43837077.00,6993.00
"Macomb",141,141,"Occupational or Physical Therapy 
(Note: Retired 12/31/17)",,,"97532","15 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",142,142,"Occupational or Physical Therapy",,,"97533","15 Minutes",0.00,0.00,0.00,22235.00,43837077.00,6993.00
"Macomb",143,143,"Occupational or Physical Therapy",,,"97535","15 Minutes",0.00,0.00,0.00,2325.00,43837077.00,6993.00
"Macomb",144,144,"Occupational or Physical Therapy",,,"97537","15 Minutes",0.00,0.00,0.00,5346.00,43837077.00,6993.00
"Macomb",145,145,"Occupational or Physical Therapy",,,"97542","15 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",146,146,"Occupational or Physical Therapy",,,"97750","15 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",147,147,"Occupational Therapy",,,"97755","15 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",148,148,"Occupational or Physical Therapy",,,"97760","15 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",150,150,"C/O for Orthotic/Prosth Use  or Physical Therapy
(Note: Retired 12/31/17)",,,"97762","15 minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",151,151,"Occupational or Physical Therapy",,,"97763","15 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",152,152,"Assessment or Health Services",,,"97802","15 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",153,153,"Assessment or Health Services",,,"97803","15 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",154,154,"Health Services",,,"97804","30 Minutes",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",155,155,"Substance Use Disorder: Acupuncture",,,"97810","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",156,156,"Substance Use Disorder: Acupuncture",,,"97811","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",157,157,"New Patient Evaluation and Management",,,"99201","Encounter",0.00,0.00,0.00,90.00,43837077.00,6993.00
"Macomb",158,158,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99201","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",159,159,"New Patient Evaluation and Management",,,"99202","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",160,160,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99202","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",161,161,"New Patient Evaluation and Management",,,"99203","Encounter",4.00,4.00,705.00,760.00,43837077.00,6993.00
"Macomb",162,162,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99203","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",163,163,"New Patient Evaluation and Management",,,"99204","Encounter",131.00,132.00,33324.00,34475.00,43837077.00,6993.00
"Macomb",164,164,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99204","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",165,165,"New Patient Evaluation and Management",,,"99205","Encounter",12.00,12.00,2654.00,2928.00,43837077.00,6993.00
"Macomb",166,166,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99205","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",167,167,"Established Patient Evaluation and Management",,,"99211","Encounter",63.00,193.00,18007.00,22719.00,43837077.00,6993.00
"Macomb",168,168,"Substance Use Disorder: Established Patient Evaluation and Management",,"HF","99211","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",169,169,"Established Patient Evaluation and Management",,,"99212","Encounter",330.00,480.00,28493.00,71300.00,43837077.00,6993.00
"Macomb",170,170,"Substance Use Disorder: Established Patient Evaluation and Management",,"HF","99212","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
"Macomb",171,171,"Established Patient Evaluation and Management",,,"99213","Encounter",2199.00,6961.00,581872.00,754692.00,43837077.00,6993.00
"Macomb",172,172,"Sustance Abuse: Established Patient Evaluation and Management",,"HF","99213","Encounter",0.00,0.00,0.00,0.00,43837077.00,6993.00
